run_name,target_family,noise_mode,aggregate_mean_theta,accuracy_reference,theta_1,theta_2,theta_3,theta_4,theta_5
run_00198,task_proxy_irt,variable,0.31297951446140426,0.3532864748462622,0.22037228798198577,1.0752412681737546,0.9378827797146557,-0.1891515783940911,-0.4794471851692837
run_00219,task_proxy_irt,variable,0.3125248682491391,0.3515055859137947,0.5095524332622555,0.0908228158672723,0.5002962767955691,-0.13464638759032047,0.596599202910919
run_00126,task_proxy_irt,variable,0.3106170813363543,0.34953514565939775,-0.9330970885230543,1.9479297461769682,1.0911305639957218,-0.4472925983687728,-0.10558521659909127
run_00205,task_proxy_irt,variable,0.30782096471553977,0.3455186915485007,0.6497385367982819,-0.5190588328971348,0.9424118127401806,-0.6965152618554122,1.1625285687917835
run_00034,task_proxy_irt,variable,0.3071403210600813,0.3491270932913643,0.2855987161781478,-0.33116830735443653,0.4323932374544449,1.178526754380957,-0.029648795358706462
run_00138,task_proxy_irt,variable,0.2965894489143448,0.34416237491305945,0.8727578205157592,0.6533319903083733,-0.4774962677760238,0.215012538345673,0.21934116317794222
run_00008,task_proxy_irt,variable,0.28397816471170395,0.3522597998447458,0.31665805212925174,0.630513561243008,-0.12219676850017767,0.14070980051316717,0.4542061781732706
run_00083,task_proxy_irt,variable,0.2833025792326308,0.3528245898256385,-0.8514452272935584,-0.367412519414896,0.5231402037372733,1.4413363686384055,0.6708940704959295
run_00142,task_proxy_irt,variable,0.28126152341210375,0.34876990829259263,0.20795447766791922,0.7516191646427677,0.8396922312873183,1.0462395368218895,-1.4391977933593758
run_00072,task_proxy_irt,variable,0.2784018594133559,0.34692333987628343,0.33400576695003414,0.6435434665775872,1.7400659862908927,-1.0717774379288603,-0.2538284848228742
run_00103,task_proxy_irt,variable,0.2713154043796479,0.3464906527136997,1.6174558497863725,-1.0587155540853095,-0.1590907517340267,-0.16738806447634533,1.1243155424075486
run_00127,task_proxy_irt,variable,0.269181028390628,0.3526813101560022,-0.22747283007723534,1.356139045776317,1.3119393639689794,-0.7087158052460508,-0.3859846324688699
