dataset,k,policy,seed,subset_id,selected_indices,success,regret@1,regret@5,chosen_true_rank,rmse,spearman,runtime_s
three_phase_starcoder,16,random_observed,1097,4-13-14-18-21-38-53-57-74-79-92-105-106-112-147-159,"[4, 13, 14, 18, 21, 38, 53, 57, 74, 79, 92, 105, 106, 112, 147, 159]",1.0,0.007025659084320068,0.0020932555198669434,13.0,0.30562453690054425,0.9277540138286652,3.0928774579952005
three_phase_starcoder,16,random_observed,1098,10-33-35-61-72-73-88-117-127-128-134-136-137-139-146-153,"[10, 33, 35, 61, 72, 73, 88, 117, 127, 128, 134, 136, 137, 139, 146, 153]",1.0,0.025035858154296875,0.015124976634979248,38.0,0.42408107630161207,0.7330628149537091,3.228723332998925
three_phase_starcoder,16,random_observed,1099,0-12-15-26-32-61-84-93-96-101-103-104-107-123-134-149,"[0, 12, 15, 26, 32, 61, 84, 93, 96, 101, 103, 104, 107, 123, 134, 149]",1.0,0.008365631103515625,0.004587113857269287,16.0,0.2754150577931224,0.9036417438181179,3.0595462499913992
three_phase_starcoder,16,random_observed,1100,5-12-23-28-30-69-75-77-87-94-96-116-120-124-135-137,"[5, 12, 23, 28, 30, 69, 75, 77, 87, 94, 96, 116, 120, 124, 135, 137]",1.0,0.02724277973175049,0.016445815563201904,42.0,0.06636200740242264,0.9217127622172742,2.9717384160030633
three_phase_starcoder,16,random_observed,1101,2-16-46-57-69-73-76-81-99-104-108-115-126-138-151-153,"[2, 16, 46, 57, 69, 73, 76, 81, 99, 104, 108, 115, 126, 138, 151, 153]",1.0,0.02724277973175049,0.008365631103515625,42.0,0.8375424363248333,0.9370121879760928,3.078876166997361
three_phase_starcoder,16,random_observed,1102,15-21-28-29-48-57-64-70-87-88-115-138-140-144-145-158,"[15, 21, 28, 29, 48, 57, 64, 70, 87, 88, 115, 138, 140, 144, 145, 158]",1.0,0.03445541858673096,0.008656144142150879,52.0,0.06018577709010155,0.9170075002929802,3.0202859159908257
three_phase_starcoder,16,random_observed,1103,1-19-24-31-45-49-60-75-87-88-90-94-124-132-137-155,"[1, 19, 24, 31, 45, 49, 60, 75, 87, 88, 90, 94, 124, 132, 137, 155]",1.0,0.02724277973175049,0.0020932555198669434,42.0,1.1178274907564407,0.9173942341497714,3.020195541990688
three_phase_starcoder,16,random_observed,1104,15-24-28-32-33-44-55-69-71-73-81-86-91-96-113-148,"[15, 24, 28, 32, 33, 44, 55, 69, 71, 73, 81, 86, 91, 96, 113, 148]",1.0,0.02724277973175049,0.008365631103515625,42.0,0.7265421871364982,0.9346947146372905,3.0390186669974355
three_phase_starcoder,16,random_observed,1105,1-4-18-22-34-44-49-71-81-88-90-103-114-122-143-146,"[1, 4, 18, 22, 34, 44, 49, 71, 81, 88, 90, 103, 114, 122, 143, 146]",1.0,0.02724277973175049,0.0020932555198669434,42.0,0.5746037495604923,0.9322541896167817,3.016088792006485
three_phase_starcoder,16,random_observed,1106,6-10-15-32-40-46-69-87-97-106-114-130-134-136-146-152,"[6, 10, 15, 32, 40, 46, 69, 87, 97, 106, 114, 130, 134, 136, 146, 152]",1.0,0.005197107791900635,0.0038446784019470215,11.0,0.87090909218155,0.9293155982655573,3.112537082997733
three_phase_starcoder,16,random_observed,1107,10-11-16-24-34-36-58-60-63-103-107-127-135-141-144-153,"[10, 11, 16, 24, 34, 36, 58, 60, 63, 103, 107, 127, 135, 141, 144, 153]",1.0,0.02724277973175049,0.008365631103515625,42.0,0.8947013153754771,0.9086722137583498,3.023572582998895
three_phase_starcoder,16,random_observed,1108,7-13-16-24-35-45-46-62-65-80-94-108-109-118-119-137,"[7, 13, 16, 24, 35, 45, 46, 62, 65, 80, 94, 108, 109, 118, 119, 137]",1.0,0.01903700828552246,0.0020932555198669434,30.0,0.3208562735799151,0.9212264150943397,3.1362143340084003
three_phase_starcoder,16,random_observed,1109,1-8-13-18-23-28-35-51-54-62-85-96-100-109-112-127,"[1, 8, 13, 18, 23, 28, 35, 51, 54, 62, 85, 96, 100, 109, 112, 127]",1.0,0.004587113857269287,0.002526223659515381,9.0,0.9103789407130212,0.8726473690378531,3.126793583011022
three_phase_starcoder,16,random_observed,1110,0-24-29-40-72-79-81-87-95-97-117-120-121-122-141-155,"[0, 24, 29, 40, 72, 79, 81, 87, 95, 97, 117, 120, 121, 122, 141, 155]",1.0,0.0020932555198669434,0.0,3.0,0.06968116629573187,0.9261953591937184,3.00140704200021
three_phase_starcoder,16,random_observed,1111,0-4-13-34-45-46-49-83-110-137-139-140-143-147-151-154,"[0, 4, 13, 34, 45, 46, 49, 83, 110, 137, 139, 140, 143, 147, 151, 154]",1.0,0.0026382803916931152,0.0,5.0,0.16372756823717358,0.7686335403726708,3.0114402499893913
three_phase_starcoder,16,kcenter_observed,2016,6-12-33-52-70-72-77-78-81-96-98-104-122-125-144-148,"[6, 12, 33, 52, 70, 72, 77, 78, 81, 96, 98, 104, 122, 125, 144, 148]",1.0,0.02724277973175049,0.004587113857269287,42.0,0.0666664785656276,0.9359633188796438,3.1299508340016473
three_phase_starcoder,16,kcenter_observed,2017,4-11-29-68-77-78-80-90-102-104-106-110-123-134-141-144,"[4, 11, 29, 68, 77, 78, 80, 90, 102, 104, 106, 110, 123, 134, 141, 144]",1.0,0.0020932555198669434,0.0020932555198669434,3.0,0.04176845020031568,0.9625307629204267,3.061389499998768
three_phase_starcoder,16,kcenter_observed,2018,8-24-48-77-78-80-85-88-89-90-117-118-123-132-141-159,"[8, 24, 48, 77, 78, 80, 85, 88, 89, 90, 117, 118, 123, 132, 141, 159]",1.0,0.008656144142150879,0.008656144142150879,17.0,0.06423846477302521,0.9246279151529357,2.9246341250109253
three_phase_starcoder,16,kcenter_observed,2019,8-24-48-77-78-80-85-88-89-90-117-118-123-132-141-159,"[8, 24, 48, 77, 78, 80, 85, 88, 89, 90, 117, 118, 123, 132, 141, 159]",1.0,0.008656144142150879,0.008656144142150879,17.0,0.06423846477302521,0.9246279151529357,2.9421053330006544
three_phase_starcoder,16,kcenter_observed,2020,2-6-45-60-73-77-80-86-99-100-109-120-139-150-151-154,"[2, 6, 45, 60, 73, 77, 80, 86, 99, 100, 109, 120, 139, 150, 151, 154]",1.0,0.008656144142150879,0.008656144142150879,17.0,0.06586994282110606,0.9186423297785069,2.981314792006742
three_phase_starcoder,16,kcenter_observed,2021,7-21-22-76-78-85-87-90-93-101-107-111-113-121-127-147,"[7, 21, 22, 76, 78, 85, 87, 90, 93, 101, 107, 111, 113, 121, 127, 147]",1.0,0.00928962230682373,0.0038446784019470215,19.0,0.08229573871752441,0.901259814836517,3.135101708001457
three_phase_starcoder,16,kcenter_observed,2022,24-54-76-78-87-89-90-91-106-110-113-117-118-147-156-159,"[24, 54, 76, 78, 87, 89, 90, 91, 106, 110, 113, 117, 118, 147, 156, 159]",1.0,0.09489637613296509,0.03981131315231323,81.0,0.5912351870622479,0.89939646079925,3.083334458002355
three_phase_starcoder,16,kcenter_observed,2023,39-58-75-76-77-80-81-86-97-105-108-109-119-132-139-147,"[39, 58, 75, 76, 77, 80, 81, 86, 97, 105, 108, 109, 119, 132, 139, 147]",1.0,0.09489637613296509,0.03456646203994751,81.0,0.10081114055647904,0.8853216922536037,3.0429617920017336
three_phase_starcoder,16,kcenter_observed,2024,4-38-39-77-80-88-89-97-99-105-109-117-123-132-154-159,"[4, 38, 39, 77, 80, 88, 89, 97, 99, 105, 109, 117, 123, 132, 154, 159]",1.0,0.008656144142150879,0.008656144142150879,17.0,0.08437418338575196,0.8758818703855619,3.0666757079889067
three_phase_starcoder,16,kcenter_observed,2025,15-31-59-71-76-77-85-89-90-91-98-105-115-150-151-159,"[15, 31, 59, 71, 76, 77, 85, 89, 90, 91, 98, 105, 115, 150, 151, 159]",1.0,0.008365631103515625,0.0038446784019470215,16.0,0.040017547097644705,0.9547492089534747,3.062786958005745
three_phase_starcoder,16,kcenter_observed,2026,5-27-35-80-105-106-114-116-125-134-136-144-146-150-153-156,"[5, 27, 35, 80, 105, 106, 114, 116, 125, 134, 136, 144, 146, 150, 153, 156]",1.0,0.004587113857269287,0.0038446784019470215,9.0,0.04563843723489264,0.9569055431852806,2.9505274170078337
three_phase_starcoder,16,kcenter_observed,2027,5-19-33-72-99-101-104-107-111-113-114-116-119-133-135-148,"[5, 19, 33, 72, 99, 101, 104, 107, 111, 113, 114, 116, 119, 133, 135, 148]",1.0,0.02724277973175049,0.008365631103515625,42.0,0.17218700202530626,0.9380786358842143,3.133173916998203
three_phase_starcoder,16,doptimal_observed,3016,0-1-12-19-70-76-77-80-81-89-106-108-109-111-116-121,"[0, 1, 12, 19, 70, 76, 77, 80, 81, 89, 106, 108, 109, 111, 116, 121]",1.0,0.09489637613296509,0.01903700828552246,81.0,0.0873819452089598,0.8732303996249854,3.0432357499958016
three_phase_starcoder,16,doptimal_observed,3017,0-1-12-19-70-76-77-81-89-105-106-108-109-111-116-139,"[0, 1, 12, 19, 70, 76, 77, 81, 89, 105, 106, 108, 109, 111, 116, 139]",1.0,0.008656144142150879,0.008656144142150879,17.0,0.04694468141078566,0.9072073127856557,3.107406084003742
three_phase_starcoder,16,doptimal_observed,3018,0-1-12-19-70-76-77-80-81-105-106-108-109-111-116-153,"[0, 1, 12, 19, 70, 76, 77, 80, 81, 105, 106, 108, 109, 111, 116, 153]",1.0,0.02724277973175049,0.0020932555198669434,42.0,0.0406674700121246,0.9351429743349349,3.0263674999878276
three_phase_starcoder,16,doptimal_observed,3019,0-1-6-76-77-78-80-81-89-97-106-108-109-111-116-121,"[0, 1, 6, 76, 77, 78, 80, 81, 89, 97, 106, 108, 109, 111, 116, 121]",1.0,0.008656144142150879,0.0020932555198669434,17.0,0.03986269277859285,0.9272061408648775,3.0610707079904387
three_phase_starcoder,16,doptimal_observed,3020,0-1-19-70-76-77-80-81-89-105-106-108-109-111-116-139,"[0, 1, 19, 70, 76, 77, 80, 81, 89, 105, 106, 108, 109, 111, 116, 139]",1.0,0.0020932555198669434,0.0020932555198669434,3.0,0.1214296936661464,0.9220731278565568,2.504649665992474
three_phase_starcoder,16,doptimal_observed,3021,0-1-12-19-70-76-77-80-81-89-106-108-109-111-116-121,"[0, 1, 12, 19, 70, 76, 77, 80, 81, 89, 106, 108, 109, 111, 116, 121]",1.0,0.09489637613296509,0.01903700828552246,81.0,0.0873819452089598,0.8732303996249854,2.5580900000059046
three_phase_starcoder,16,doptimal_observed,3022,0-1-19-70-76-77-80-81-89-94-106-108-109-111-116-121,"[0, 1, 19, 70, 76, 77, 80, 81, 89, 94, 106, 108, 109, 111, 116, 121]",1.0,0.02724277973175049,0.01903700828552246,42.0,0.13848091030917004,0.8703972811437948,2.5745040829933714
three_phase_starcoder,16,doptimal_observed,3023,0-1-12-19-70-76-77-81-89-106-108-109-111-116-121-139,"[0, 1, 12, 19, 70, 76, 77, 81, 89, 106, 108, 109, 111, 116, 121, 139]",1.0,0.02724277973175049,0.004587113857269287,42.0,0.04593176540895624,0.952367279971874,2.62544233299559
three_phase_starcoder,16,doptimal_observed,3024,0-1-5-6-70-76-77-81-89-106-108-109-111-116-121-139,"[0, 1, 5, 6, 70, 76, 77, 81, 89, 106, 108, 109, 111, 116, 121, 139]",1.0,0.0020932555198669434,0.0020932555198669434,3.0,0.1137027760555649,0.9173004804875191,2.523599291991559
three_phase_starcoder,16,doptimal_observed,3025,0-1-5-12-19-70-76-77-81-89-106-108-109-111-116-139,"[0, 1, 5, 12, 19, 70, 76, 77, 81, 89, 106, 108, 109, 111, 116, 139]",1.0,0.008656144142150879,0.0020932555198669434,17.0,0.042022454596345744,0.9369828899566389,2.5227334999945015
three_phase_starcoder,16,doptimal_observed,3026,0-1-19-70-75-76-77-81-89-94-106-108-109-111-116-121,"[0, 1, 19, 70, 75, 76, 77, 81, 89, 94, 106, 108, 109, 111, 116, 121]",1.0,0.09489637613296509,0.016445815563201904,81.0,0.08981149654292446,0.8809767959685925,2.5643669580022106
three_phase_starcoder,16,doptimal_observed,3027,0-1-19-70-76-77-80-81-94-105-106-108-109-111-116-153,"[0, 1, 19, 70, 76, 77, 80, 81, 94, 105, 106, 108, 109, 111, 116, 153]",1.0,0.02724277973175049,0.0020932555198669434,42.0,0.14031043684616928,0.8537120590648072,2.5021243340015644
three_phase_starcoder,16,oracle_hill_climb,3020,0-1-19-70-76-77-80-81-89-105-106-108-109-111-116-139,"[0, 1, 19, 70, 76, 77, 80, 81, 89, 105, 106, 108, 109, 111, 116, 139]",1.0,0.0020932555198669434,0.0020932555198669434,3.0,0.1214296936661464,0.9220731278565568,2.4033919170033187
three_phase_starcoder,16,oracle_hill_climb,3024,0-1-5-6-70-76-77-81-89-106-108-109-111-116-121-139,"[0, 1, 5, 6, 70, 76, 77, 81, 89, 106, 108, 109, 111, 116, 121, 139]",1.0,0.0020932555198669434,0.0020932555198669434,3.0,0.1137027760555649,0.9173004804875191,2.4705636669968953
three_phase_starcoder,16,oracle_hill_climb,1042,16-21-23-28-41-47-48-52-55-59-65-68-124-128-130-140,"[16, 21, 23, 28, 41, 47, 48, 52, 55, 59, 65, 68, 124, 128, 130, 140]",1.0,0.0020932555198669434,0.0020932555198669434,3.0,1.7989039320887636,0.9453123168873784,2.2888921660050983
three_phase_starcoder,16,oracle_hill_climb,1022,3-13-14-35-39-44-48-55-59-74-111-115-137-138-145-157,"[3, 13, 14, 35, 39, 44, 48, 55, 59, 74, 111, 115, 137, 138, 145, 157]",1.0,0.0020932555198669434,0.0,3.0,0.04987477070264662,0.9372700105472871,2.4170013330003712
three_phase_starcoder,16,oracle_hill_climb,1054,17-21-34-41-52-55-57-59-62-99-100-112-118-126-139-156,"[17, 21, 34, 41, 52, 55, 57, 59, 62, 99, 100, 112, 118, 126, 139, 156]",1.0,0.0020932555198669434,0.0020932555198669434,3.0,0.22792264838181914,0.9519073010664478,2.413284374997602
three_phase_starcoder,16,oracle_hill_climb,1085,13-20-34-36-52-66-77-83-85-86-98-99-110-120-133-148,"[13, 20, 34, 36, 52, 66, 77, 83, 85, 86, 98, 99, 110, 120, 133, 148]",1.0,0.0020932555198669434,0.0010315179824829102,3.0,0.0670629285308865,0.8994462674323216,2.3356470830040053
three_phase_starcoder,16,oracle_hill_climb,1075,15-19-24-42-43-48-88-94-97-109-116-120-122-147-148-153,"[15, 19, 24, 42, 43, 48, 88, 94, 97, 109, 116, 120, 122, 147, 148, 153]",1.0,0.0020932555198669434,0.0020932555198669434,3.0,0.14764636643846552,0.9402994257588186,2.3180612090072827
three_phase_starcoder,16,oracle_hill_climb,1034,3-14-71-76-78-93-94-97-103-104-105-116-127-141-143-159,"[3, 14, 71, 76, 78, 93, 94, 97, 103, 104, 105, 116, 127, 141, 143, 159]",1.0,0.0020932555198669434,0.0020932555198669434,3.0,0.04773382274719299,0.9213172389546466,2.467742584005464
three_phase_starcoder,16,oracle_hill_climb,1079,3-7-12-27-45-47-48-49-74-75-107-114-135-147-148-156,"[3, 7, 12, 27, 45, 47, 48, 49, 74, 75, 107, 114, 135, 147, 148, 156]",1.0,0.0020932555198669434,0.0020932555198669434,3.0,0.12431211693549289,0.8796261572717685,2.422774541992112
three_phase_starcoder,16,oracle_hill_climb,1095,1-25-35-36-41-52-56-58-93-94-97-135-136-137-149-156,"[1, 25, 35, 36, 41, 52, 56, 58, 93, 94, 97, 135, 136, 137, 149, 156]",1.0,0.0020932555198669434,0.0020932555198669434,3.0,0.048852666675440644,0.9576819407008086,2.3411259159911424
three_phase_starcoder,16,oracle_hill_climb,1110,0-24-29-40-72-79-81-85-87-95-97-117-120-121-122-155,"[0, 24, 29, 40, 72, 79, 81, 85, 87, 95, 97, 117, 120, 121, 122, 155]",1.0,0.0020932555198669434,0.0,3.0,0.07449987551060318,0.9265000585960389,2.4877092910028296
three_phase_starcoder,16,oracle_hill_climb,1062,6-14-32-37-48-50-55-68-70-92-103-108-111-128-138-158,"[6, 14, 32, 37, 48, 50, 55, 68, 70, 92, 103, 108, 111, 128, 138, 158]",1.0,0.0020932555198669434,0.0020932555198669434,3.0,0.0718115678383813,0.883311848119067,2.523635582998395
