continuation_id,role,selection_tranche,fit_budget,referee_holdout,prefix_repeat_seed,data_seed,direction_id,direction_family,direction_outcome_status,sign,target_hellinger,achieved_hellinger_to_tied,tv_to_tied,max_phase_1_materialized_epoch,max_total_materialized_epoch,weights_json
proportional_h230_minus,local_wave2b_historical_ray,historical_ray,True,False,0,930000,proportional,historical_ray,operator-defined control reference,minus,0.23,0.23056861888945493,0.255859375,7.816141666768492,17.221712901043304,"{""dolma3_arxiv"": 0.07373046875, ""dolma3_cc/art_and_design_high"": 0.00244140625, ""dolma3_cc/art_and_design_low"": 0.0029296875, ""dolma3_cc/crime_and_law_high"": 0.0107421875, ""dolma3_cc/crime_and_law_low"": 0.005859375, ""dolma3_cc/education_and_jobs_high"": 0.0009765625, ""dolma3_cc/education_and_jobs_low"": 0.00732421875, ""dolma3_cc/electronics_and_hardware_high"": 0.021484375, ""dolma3_cc/electronics_and_hardware_low"": 0.0009765625, ""dolma3_cc/entertainment_high"": 0.00048828125, ""dolma3_cc/entertainment_low"": 0.0029296875, ""dolma3_cc/finance_and_business_high"": 0.009765625, ""dolma3_cc/finance_and_business_low"": 0.00048828125, ""dolma3_cc/food_and_dining_high"": 0.00244140625, ""dolma3_cc/food_and_dining_low"": 0.00048828125, ""dolma3_cc/games_high"": 0.00146484375, ""dolma3_cc/games_low"": 0.0, ""dolma3_cc/health_high"": 0.0009765625, ""dolma3_cc/health_low"": 0.001953125, ""dolma3_cc/history_and_geography_high"": 0.001953125, ""dolma3_cc/history_and_geography_low"": 0.00537109375, ""dolma3_cc/industrial_high"": 0.009765625, ""dolma3_cc/industrial_low"": 0.01025390625, ""dolma3_cc/literature_high"": 0.03466796875, ""dolma3_cc/literature_low"": 0.03662109375, ""dolma3_cc/science_math_and_technology_high"": 0.0087890625, ""dolma3_cc/science_math_and_technology_low"": 0.05810546875, ""dolma3_finemath_3plus"": 0.0478515625, ""dolma3_stack_edu"": 0.14990234375, ""dolma3_wikipedia"": 0.0224609375, ""dolmino_common_crawl_hq"": 0.01220703125, ""dolmino_olmocr_pdfs_hq"": 0.0888671875, ""dolmino_stack_edu_fim"": 0.12841796875, ""dolmino_stem_heavy_crawl"": 0.00634765625, ""dolmino_synth_code"": 0.0751953125, ""dolmino_synth_instruction"": 0.0087890625, ""dolmino_synth_math"": 0.0390625, ""dolmino_synth_qa"": 0.09912109375, ""dolmino_synth_thinking"": 0.0087890625}"
proportional_h230_plus,local_wave2b_historical_ray,historical_ray,True,False,0,930000,proportional,historical_ray,operator-defined control reference,plus,0.23,0.22925841988946238,0.26953125,0.6796644927624775,10.08523572703729,"{""dolma3_arxiv"": 0.01123046875, ""dolma3_cc/art_and_design_high"": 0.01416015625, ""dolma3_cc/art_and_design_low"": 0.0078125, ""dolma3_cc/crime_and_law_high"": 0.02587890625, ""dolma3_cc/crime_and_law_low"": 0.01220703125, ""dolma3_cc/education_and_jobs_high"": 0.02099609375, ""dolma3_cc/education_and_jobs_low"": 0.01953125, ""dolma3_cc/electronics_and_hardware_high"": 0.02734375, ""dolma3_cc/electronics_and_hardware_low"": 0.0068359375, ""dolma3_cc/entertainment_high"": 0.02734375, ""dolma3_cc/entertainment_low"": 0.0185546875, ""dolma3_cc/finance_and_business_high"": 0.06494140625, ""dolma3_cc/finance_and_business_low"": 0.017578125, ""dolma3_cc/food_and_dining_high"": 0.01953125, ""dolma3_cc/food_and_dining_low"": 0.00732421875, ""dolma3_cc/games_high"": 0.02099609375, ""dolma3_cc/games_low"": 0.005859375, ""dolma3_cc/health_high"": 0.03125, ""dolma3_cc/health_low"": 0.01904296875, ""dolma3_cc/history_and_geography_high"": 0.01513671875, ""dolma3_cc/history_and_geography_low"": 0.0078125, ""dolma3_cc/industrial_high"": 0.015625, ""dolma3_cc/industrial_low"": 0.01025390625, ""dolma3_cc/literature_high"": 0.05126953125, ""dolma3_cc/literature_low"": 0.01904296875, ""dolma3_cc/science_math_and_technology_high"": 0.03466796875, ""dolma3_cc/science_math_and_technology_low"": 0.03125, ""dolma3_finemath_3plus"": 0.01220703125, ""dolma3_stack_edu"": 0.04443359375, ""dolma3_wikipedia"": 0.001953125, ""dolmino_common_crawl_hq"": 0.13427734375, ""dolmino_olmocr_pdfs_hq"": 0.05419921875, ""dolmino_stack_edu_fim"": 0.04296875, ""dolmino_stem_heavy_crawl"": 0.001953125, ""dolmino_synth_code"": 0.00927734375, ""dolmino_synth_instruction"": 0.0048828125, ""dolmino_synth_math"": 0.0078125, ""dolmino_synth_qa"": 0.11328125, ""dolmino_synth_thinking"": 0.00927734375}"
sparse_00_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_00,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,0.08042071211941589,0.0615234375,2.3788257246686713,11.784396958943484,"{""dolma3_arxiv"": 0.03369140625, ""dolma3_cc/art_and_design_high"": 0.0078125, ""dolma3_cc/art_and_design_low"": 0.0107421875, ""dolma3_cc/crime_and_law_high"": 0.037109375, ""dolma3_cc/crime_and_law_low"": 0.0068359375, ""dolma3_cc/education_and_jobs_high"": 0.0068359375, ""dolma3_cc/education_and_jobs_low"": 0.01611328125, ""dolma3_cc/electronics_and_hardware_high"": 0.03173828125, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.00634765625, ""dolma3_cc/entertainment_low"": 0.0107421875, ""dolma3_cc/finance_and_business_high"": 0.03564453125, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.01025390625, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.0078125, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.00830078125, ""dolma3_cc/health_low"": 0.00537109375, ""dolma3_cc/history_and_geography_high"": 0.00732421875, ""dolma3_cc/history_and_geography_low"": 0.00830078125, ""dolma3_cc/industrial_high"": 0.0166015625, ""dolma3_cc/industrial_low"": 0.0078125, ""dolma3_cc/literature_high"": 0.05517578125, ""dolma3_cc/literature_low"": 0.03271484375, ""dolma3_cc/science_math_and_technology_high"": 0.03955078125, ""dolma3_cc/science_math_and_technology_low"": 0.052734375, ""dolma3_finemath_3plus"": 0.0283203125, ""dolma3_stack_edu"": 0.09814453125, ""dolma3_wikipedia"": 0.0068359375, ""dolmino_common_crawl_hq"": 0.05859375, ""dolmino_olmocr_pdfs_hq"": 0.08642578125, ""dolmino_stack_edu_fim"": 0.08935546875, ""dolmino_stem_heavy_crawl"": 0.00439453125, ""dolmino_synth_code"": 0.02978515625, ""dolmino_synth_instruction"": 0.0078125, ""dolmino_synth_math"": 0.0205078125, ""dolmino_synth_qa"": 0.08349609375, ""dolmino_synth_thinking"": 0.01904296875}"
sparse_00_h080_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_00,sparse_geometry,outcome-blind deterministic geometry,plus,0.08,0.08030598580343463,0.08154296875,2.208909601478052,11.614480835752865,"{""dolma3_arxiv"": 0.0302734375, ""dolma3_cc/art_and_design_high"": 0.00732421875, ""dolma3_cc/art_and_design_low"": 0.00341796875, ""dolma3_cc/crime_and_law_high"": 0.0126953125, ""dolma3_cc/crime_and_law_low"": 0.01611328125, ""dolma3_cc/education_and_jobs_high"": 0.00634765625, ""dolma3_cc/education_and_jobs_low"": 0.0146484375, ""dolma3_cc/electronics_and_hardware_high"": 0.0283203125, ""dolma3_cc/electronics_and_hardware_low"": 0.0029296875, ""dolma3_cc/entertainment_high"": 0.005859375, ""dolma3_cc/entertainment_low"": 0.00927734375, ""dolma3_cc/finance_and_business_high"": 0.0322265625, ""dolma3_cc/finance_and_business_low"": 0.00390625, ""dolma3_cc/food_and_dining_high"": 0.00927734375, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.00732421875, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.0078125, ""dolma3_cc/health_low"": 0.01220703125, ""dolma3_cc/history_and_geography_high"": 0.0068359375, ""dolma3_cc/history_and_geography_low"": 0.0078125, ""dolma3_cc/industrial_high"": 0.01513671875, ""dolma3_cc/industrial_low"": 0.01904296875, ""dolma3_cc/literature_high"": 0.0498046875, ""dolma3_cc/literature_low"": 0.029296875, ""dolma3_cc/science_math_and_technology_high"": 0.013671875, ""dolma3_cc/science_math_and_technology_low"": 0.0478515625, ""dolma3_finemath_3plus"": 0.02587890625, ""dolma3_stack_edu"": 0.0888671875, ""dolma3_wikipedia"": 0.00634765625, ""dolmino_common_crawl_hq"": 0.05322265625, ""dolmino_olmocr_pdfs_hq"": 0.07861328125, ""dolmino_stack_edu_fim"": 0.0810546875, ""dolmino_stem_heavy_crawl"": 0.00390625, ""dolmino_synth_code"": 0.02734375, ""dolmino_synth_instruction"": 0.00732421875, ""dolmino_synth_math"": 0.0185546875, ""dolmino_synth_qa"": 0.19921875, ""dolmino_synth_thinking"": 0.00634765625}"
sparse_00_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_00,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,0.15015911295144715,0.099609375,2.3788257246686713,11.784396958943484,"{""dolma3_arxiv"": 0.03271484375, ""dolma3_cc/art_and_design_high"": 0.0078125, ""dolma3_cc/art_and_design_low"": 0.01611328125, ""dolma3_cc/crime_and_law_high"": 0.05615234375, ""dolma3_cc/crime_and_law_low"": 0.00439453125, ""dolma3_cc/education_and_jobs_high"": 0.0068359375, ""dolma3_cc/education_and_jobs_low"": 0.015625, ""dolma3_cc/electronics_and_hardware_high"": 0.03076171875, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.00634765625, ""dolma3_cc/entertainment_low"": 0.01025390625, ""dolma3_cc/finance_and_business_high"": 0.03466796875, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.009765625, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.0078125, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.00830078125, ""dolma3_cc/health_low"": 0.00341796875, ""dolma3_cc/history_and_geography_high"": 0.00732421875, ""dolma3_cc/history_and_geography_low"": 0.00830078125, ""dolma3_cc/industrial_high"": 0.01611328125, ""dolma3_cc/industrial_low"": 0.0048828125, ""dolma3_cc/literature_high"": 0.0537109375, ""dolma3_cc/literature_low"": 0.03173828125, ""dolma3_cc/science_math_and_technology_high"": 0.0595703125, ""dolma3_cc/science_math_and_technology_low"": 0.05126953125, ""dolma3_finemath_3plus"": 0.02783203125, ""dolma3_stack_edu"": 0.09619140625, ""dolma3_wikipedia"": 0.0068359375, ""dolmino_common_crawl_hq"": 0.0576171875, ""dolmino_olmocr_pdfs_hq"": 0.0849609375, ""dolmino_stack_edu_fim"": 0.087890625, ""dolmino_stem_heavy_crawl"": 0.00439453125, ""dolmino_synth_code"": 0.029296875, ""dolmino_synth_instruction"": 0.0078125, ""dolmino_synth_math"": 0.02001953125, ""dolmino_synth_qa"": 0.052734375, ""dolmino_synth_thinking"": 0.02880859375}"
sparse_00_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_00,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,0.1498654191683125,0.16650390625,2.0389934782874324,11.444564712562245,"{""dolma3_arxiv"": 0.02734375, ""dolma3_cc/art_and_design_high"": 0.00634765625, ""dolma3_cc/art_and_design_low"": 0.001953125, ""dolma3_cc/crime_and_law_high"": 0.0078125, ""dolma3_cc/crime_and_law_low"": 0.021484375, ""dolma3_cc/education_and_jobs_high"": 0.005859375, ""dolma3_cc/education_and_jobs_low"": 0.01318359375, ""dolma3_cc/electronics_and_hardware_high"": 0.02587890625, ""dolma3_cc/electronics_and_hardware_low"": 0.0029296875, ""dolma3_cc/entertainment_high"": 0.00537109375, ""dolma3_cc/entertainment_low"": 0.0087890625, ""dolma3_cc/finance_and_business_high"": 0.02880859375, ""dolma3_cc/finance_and_business_low"": 0.00390625, ""dolma3_cc/food_and_dining_high"": 0.00830078125, ""dolma3_cc/food_and_dining_low"": 0.001953125, ""dolma3_cc/games_high"": 0.00634765625, ""dolma3_cc/games_low"": 0.0009765625, ""dolma3_cc/health_high"": 0.0068359375, ""dolma3_cc/health_low"": 0.0166015625, ""dolma3_cc/history_and_geography_high"": 0.00634765625, ""dolma3_cc/history_and_geography_low"": 0.0068359375, ""dolma3_cc/industrial_high"": 0.013671875, ""dolma3_cc/industrial_low"": 0.025390625, ""dolma3_cc/literature_high"": 0.044921875, ""dolma3_cc/literature_low"": 0.0263671875, ""dolma3_cc/science_math_and_technology_high"": 0.00830078125, ""dolma3_cc/science_math_and_technology_low"": 0.04296875, ""dolma3_finemath_3plus"": 0.0234375, ""dolma3_stack_edu"": 0.080078125, ""dolma3_wikipedia"": 0.005859375, ""dolmino_common_crawl_hq"": 0.0478515625, ""dolmino_olmocr_pdfs_hq"": 0.07080078125, ""dolmino_stack_edu_fim"": 0.0732421875, ""dolmino_stem_heavy_crawl"": 0.00390625, ""dolmino_synth_code"": 0.0244140625, ""dolmino_synth_instruction"": 0.00634765625, ""dolmino_synth_math"": 0.0166015625, ""dolmino_synth_qa"": 0.26806640625, ""dolmino_synth_thinking"": 0.00390625}"
sparse_01_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_01,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,0.0797820590793863,0.0537109375,2.3788257246686713,11.784396958943484,"{""dolma3_arxiv"": 0.033203125, ""dolma3_cc/art_and_design_high"": 0.01318359375, ""dolma3_cc/art_and_design_low"": 0.00634765625, ""dolma3_cc/crime_and_law_high"": 0.02197265625, ""dolma3_cc/crime_and_law_low"": 0.0107421875, ""dolma3_cc/education_and_jobs_high"": 0.0068359375, ""dolma3_cc/education_and_jobs_low"": 0.015625, ""dolma3_cc/electronics_and_hardware_high"": 0.03125, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.00634765625, ""dolma3_cc/entertainment_low"": 0.01025390625, ""dolma3_cc/finance_and_business_high"": 0.03515625, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.009765625, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.0078125, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.00830078125, ""dolma3_cc/health_low"": 0.00830078125, ""dolma3_cc/history_and_geography_high"": 0.00732421875, ""dolma3_cc/history_and_geography_low"": 0.0048828125, ""dolma3_cc/industrial_high"": 0.009765625, ""dolma3_cc/industrial_low"": 0.0126953125, ""dolma3_cc/literature_high"": 0.05419921875, ""dolma3_cc/literature_low"": 0.0537109375, ""dolma3_cc/science_math_and_technology_high"": 0.02392578125, ""dolma3_cc/science_math_and_technology_low"": 0.0517578125, ""dolma3_finemath_3plus"": 0.01708984375, ""dolma3_stack_edu"": 0.0966796875, ""dolma3_wikipedia"": 0.0068359375, ""dolmino_common_crawl_hq"": 0.0576171875, ""dolmino_olmocr_pdfs_hq"": 0.05126953125, ""dolmino_stack_edu_fim"": 0.08837890625, ""dolmino_stem_heavy_crawl"": 0.00439453125, ""dolmino_synth_code"": 0.02978515625, ""dolmino_synth_instruction"": 0.01318359375, ""dolmino_synth_math"": 0.03369140625, ""dolmino_synth_qa"": 0.134765625, ""dolmino_synth_thinking"": 0.01123046875}"
sparse_01_h080_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_01,sparse_geometry,outcome-blind deterministic geometry,plus,0.08,0.08002174469674202,0.07470703125,2.208909601478052,11.614480835752865,"{""dolma3_arxiv"": 0.03076171875, ""dolma3_cc/art_and_design_high"": 0.00439453125, ""dolma3_cc/art_and_design_low"": 0.005859375, ""dolma3_cc/crime_and_law_high"": 0.0205078125, ""dolma3_cc/crime_and_law_low"": 0.01025390625, ""dolma3_cc/education_and_jobs_high"": 0.00634765625, ""dolma3_cc/education_and_jobs_low"": 0.0146484375, ""dolma3_cc/electronics_and_hardware_high"": 0.02880859375, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.005859375, ""dolma3_cc/entertainment_low"": 0.009765625, ""dolma3_cc/finance_and_business_high"": 0.03271484375, ""dolma3_cc/finance_and_business_low"": 0.00390625, ""dolma3_cc/food_and_dining_high"": 0.00927734375, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.00732421875, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.0078125, ""dolma3_cc/health_low"": 0.0078125, ""dolma3_cc/history_and_geography_high"": 0.0068359375, ""dolma3_cc/history_and_geography_low"": 0.0126953125, ""dolma3_cc/industrial_high"": 0.02490234375, ""dolma3_cc/industrial_low"": 0.01220703125, ""dolma3_cc/literature_high"": 0.05078125, ""dolma3_cc/literature_low"": 0.01806640625, ""dolma3_cc/science_math_and_technology_high"": 0.02197265625, ""dolma3_cc/science_math_and_technology_low"": 0.04833984375, ""dolma3_finemath_3plus"": 0.04296875, ""dolma3_stack_edu"": 0.09033203125, ""dolma3_wikipedia"": 0.00634765625, ""dolmino_common_crawl_hq"": 0.0537109375, ""dolmino_olmocr_pdfs_hq"": 0.130859375, ""dolmino_stack_edu_fim"": 0.08251953125, ""dolmino_stem_heavy_crawl"": 0.00390625, ""dolmino_synth_code"": 0.02783203125, ""dolmino_synth_instruction"": 0.00439453125, ""dolmino_synth_math"": 0.01171875, ""dolmino_synth_qa"": 0.12548828125, ""dolmino_synth_thinking"": 0.0107421875}"
sparse_01_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_01,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,0.1508420312234601,0.10498046875,2.9999596917632876,11.784396958943484,"{""dolma3_arxiv"": 0.03173828125, ""dolma3_cc/art_and_design_high"": 0.02001953125, ""dolma3_cc/art_and_design_low"": 0.00634765625, ""dolma3_cc/crime_and_law_high"": 0.021484375, ""dolma3_cc/crime_and_law_low"": 0.01025390625, ""dolma3_cc/education_and_jobs_high"": 0.0068359375, ""dolma3_cc/education_and_jobs_low"": 0.01513671875, ""dolma3_cc/electronics_and_hardware_high"": 0.02978515625, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.00634765625, ""dolma3_cc/entertainment_low"": 0.01025390625, ""dolma3_cc/finance_and_business_high"": 0.03369140625, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.009765625, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.0078125, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.00830078125, ""dolma3_cc/health_low"": 0.00830078125, ""dolma3_cc/history_and_geography_high"": 0.00732421875, ""dolma3_cc/history_and_geography_low"": 0.0029296875, ""dolma3_cc/industrial_high"": 0.005859375, ""dolma3_cc/industrial_low"": 0.01220703125, ""dolma3_cc/literature_high"": 0.05224609375, ""dolma3_cc/literature_low"": 0.0810546875, ""dolma3_cc/science_math_and_technology_high"": 0.02294921875, ""dolma3_cc/science_math_and_technology_low"": 0.0498046875, ""dolma3_finemath_3plus"": 0.01025390625, ""dolma3_stack_edu"": 0.09326171875, ""dolma3_wikipedia"": 0.0068359375, ""dolmino_common_crawl_hq"": 0.0556640625, ""dolmino_olmocr_pdfs_hq"": 0.03125, ""dolmino_stack_edu_fim"": 0.08544921875, ""dolmino_stem_heavy_crawl"": 0.00439453125, ""dolmino_synth_code"": 0.02880859375, ""dolmino_synth_instruction"": 0.02001953125, ""dolmino_synth_math"": 0.05126953125, ""dolmino_synth_qa"": 0.1298828125, ""dolmino_synth_thinking"": 0.0107421875}"
sparse_01_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_01,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,0.1508086793332893,0.15576171875,2.2369479758103705,11.444564712562245,"{""dolma3_arxiv"": 0.0283203125, ""dolma3_cc/art_and_design_high"": 0.00244140625, ""dolma3_cc/art_and_design_low"": 0.00537109375, ""dolma3_cc/crime_and_law_high"": 0.01904296875, ""dolma3_cc/crime_and_law_low"": 0.00927734375, ""dolma3_cc/education_and_jobs_high"": 0.005859375, ""dolma3_cc/education_and_jobs_low"": 0.01318359375, ""dolma3_cc/electronics_and_hardware_high"": 0.0263671875, ""dolma3_cc/electronics_and_hardware_low"": 0.0029296875, ""dolma3_cc/entertainment_high"": 0.00537109375, ""dolma3_cc/entertainment_low"": 0.0087890625, ""dolma3_cc/finance_and_business_high"": 0.02978515625, ""dolma3_cc/finance_and_business_low"": 0.00390625, ""dolma3_cc/food_and_dining_high"": 0.00830078125, ""dolma3_cc/food_and_dining_low"": 0.001953125, ""dolma3_cc/games_high"": 0.0068359375, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.00732421875, ""dolma3_cc/health_low"": 0.00732421875, ""dolma3_cc/history_and_geography_high"": 0.00634765625, ""dolma3_cc/history_and_geography_low"": 0.017578125, ""dolma3_cc/industrial_high"": 0.03466796875, ""dolma3_cc/industrial_low"": 0.0107421875, ""dolma3_cc/literature_high"": 0.04638671875, ""dolma3_cc/literature_low"": 0.0107421875, ""dolma3_cc/science_math_and_technology_high"": 0.02001953125, ""dolma3_cc/science_math_and_technology_low"": 0.0439453125, ""dolma3_finemath_3plus"": 0.0595703125, ""dolma3_stack_edu"": 0.08203125, ""dolma3_wikipedia"": 0.005859375, ""dolmino_common_crawl_hq"": 0.04931640625, ""dolmino_olmocr_pdfs_hq"": 0.1806640625, ""dolmino_stack_edu_fim"": 0.0751953125, ""dolmino_stem_heavy_crawl"": 0.00390625, ""dolmino_synth_code"": 0.025390625, ""dolmino_synth_instruction"": 0.00244140625, ""dolmino_synth_math"": 0.0068359375, ""dolmino_synth_qa"": 0.11474609375, ""dolmino_synth_thinking"": 0.009765625}"
sparse_02_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,0.07967631040205017,0.078125,2.208909601478052,11.614480835752865,"{""dolma3_arxiv"": 0.0302734375, ""dolma3_cc/art_and_design_high"": 0.00732421875, ""dolma3_cc/art_and_design_low"": 0.005859375, ""dolma3_cc/crime_and_law_high"": 0.0205078125, ""dolma3_cc/crime_and_law_low"": 0.009765625, ""dolma3_cc/education_and_jobs_high"": 0.00634765625, ""dolma3_cc/education_and_jobs_low"": 0.0146484375, ""dolma3_cc/electronics_and_hardware_high"": 0.02880859375, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.009765625, ""dolma3_cc/entertainment_low"": 0.005859375, ""dolma3_cc/finance_and_business_high"": 0.05322265625, ""dolma3_cc/finance_and_business_low"": 0.00390625, ""dolma3_cc/food_and_dining_high"": 0.00927734375, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.00732421875, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.0048828125, ""dolma3_cc/health_low"": 0.0078125, ""dolma3_cc/history_and_geography_high"": 0.00390625, ""dolma3_cc/history_and_geography_low"": 0.0078125, ""dolma3_cc/industrial_high"": 0.01513671875, ""dolma3_cc/industrial_low"": 0.01171875, ""dolma3_cc/literature_high"": 0.08251953125, ""dolma3_cc/literature_low"": 0.02978515625, ""dolma3_cc/science_math_and_technology_high"": 0.02197265625, ""dolma3_cc/science_math_and_technology_low"": 0.07861328125, ""dolma3_finemath_3plus"": 0.02587890625, ""dolma3_stack_edu"": 0.08935546875, ""dolma3_wikipedia"": 0.00634765625, ""dolmino_common_crawl_hq"": 0.05322265625, ""dolmino_olmocr_pdfs_hq"": 0.07861328125, ""dolmino_stack_edu_fim"": 0.08154296875, ""dolmino_stem_heavy_crawl"": 0.00390625, ""dolmino_synth_code"": 0.0166015625, ""dolmino_synth_instruction"": 0.00732421875, ""dolmino_synth_math"": 0.0185546875, ""dolmino_synth_qa"": 0.1240234375, ""dolmino_synth_thinking"": 0.01025390625}"
sparse_02_h080_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_02,sparse_geometry,outcome-blind deterministic geometry,plus,0.08,0.07934034644586162,0.05712890625,3.437729443442832,11.784396958943484,"{""dolma3_arxiv"": 0.03369140625, ""dolma3_cc/art_and_design_high"": 0.0078125, ""dolma3_cc/art_and_design_low"": 0.00634765625, ""dolma3_cc/crime_and_law_high"": 0.0224609375, ""dolma3_cc/crime_and_law_low"": 0.01123046875, ""dolma3_cc/education_and_jobs_high"": 0.0068359375, ""dolma3_cc/education_and_jobs_low"": 0.01611328125, ""dolma3_cc/electronics_and_hardware_high"": 0.03125, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.00390625, ""dolma3_cc/entertainment_low"": 0.017578125, ""dolma3_cc/finance_and_business_high"": 0.02099609375, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.01025390625, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.0078125, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.01416015625, ""dolma3_cc/health_low"": 0.00830078125, ""dolma3_cc/history_and_geography_high"": 0.0126953125, ""dolma3_cc/history_and_geography_low"": 0.00830078125, ""dolma3_cc/industrial_high"": 0.0166015625, ""dolma3_cc/industrial_low"": 0.01318359375, ""dolma3_cc/literature_high"": 0.03271484375, ""dolma3_cc/literature_low"": 0.0322265625, ""dolma3_cc/science_math_and_technology_high"": 0.02392578125, ""dolma3_cc/science_math_and_technology_low"": 0.03125, ""dolma3_finemath_3plus"": 0.0283203125, ""dolma3_stack_edu"": 0.09765625, ""dolma3_wikipedia"": 0.0068359375, ""dolmino_common_crawl_hq"": 0.05859375, ""dolmino_olmocr_pdfs_hq"": 0.08642578125, ""dolmino_stack_edu_fim"": 0.08935546875, ""dolmino_stem_heavy_crawl"": 0.00439453125, ""dolmino_synth_code"": 0.05078125, ""dolmino_synth_instruction"": 0.0078125, ""dolmino_synth_math"": 0.0205078125, ""dolmino_synth_qa"": 0.13623046875, ""dolmino_synth_thinking"": 0.01171875}"
