run_name,is_qsplit240_core,eval/paloma/macro_loss,eval/uncheatable_eval/macro_loss,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,aggregate_mean_theta
run_00225,True,3.6033902168273926,3.1001999378204346,0.798339609117526,0.39059727061553867,0.8431991566737791,-1.5300015877799233,-0.8062575883825356,-0.02206156293712418,-0.05436411711545657
run_00095,True,3.5920662879943848,3.184859037399292,-0.6575817446257815,1.3160135953429437,-2.287507171046927,0.034198803047754835,0.8450829461188496,0.38792642784543896,-0.06031119055295355
run_00097,True,3.629148006439209,3.130744457244873,-1.784969740205295,0.9895592619218043,-0.6056329567534771,0.18658573642884863,1.0995023170976592,-0.29617123789259253,-0.0685211032338421
run_00017,True,3.648007869720459,3.135030508041382,0.05165428915687244,-0.0412450191370163,-1.508759329820538,0.6184750748555854,-0.810485476612992,1.2716314586715023,-0.06978816714776433
run_00163,True,3.6342854499816895,3.0927720069885254,-1.227189490471473,-0.794501980660141,0.957962848451879,0.708565677447039,0.5749240230419944,-0.645530417132973,-0.07096155655394581
run_00228,True,3.605104446411133,3.150501251220703,0.12932673305760245,0.2763544935252584,-0.7352510909535889,-1.90760196250553,1.3406305846167395,0.4535419778971493,-0.07383321072706157
run_00116,True,3.639493465423584,3.1372334957122803,-0.3220116056302177,0.8464294776166726,-0.5997017136910162,-0.35779153836502087,0.39036837049855755,-0.42879725031298566,-0.0785840433140017
run_00144,True,3.655858278274536,3.0961287021636963,-0.30487791971925543,1.7133125051383418,0.33193321976799134,-0.21908477290771786,-2.5427244113209477,0.507900436806999,-0.08559015703909816
run_00226,True,3.703924417495727,3.1217992305755615,-0.5627216240746651,2.0229514013194865,-0.6915519184907708,1.4985570583514027,-1.7769598988676356,-1.0128514799750765,-0.08709607695620984
run_00199,True,3.5970308780670166,3.103945016860962,0.14247694092765853,-1.111073696453826,0.4768036363957017,-0.8233437832028133,0.3612749289335836,0.39179014787961003,-0.0936786375866809
run_00128,True,3.621280431747437,3.0969769954681396,0.6023232283082164,-1.8096590553324252,1.0596654816523683,-0.8708674661130859,0.6240150154011312,-0.2030552689800734,-0.09959634417731139
run_00139,True,3.591026544570923,3.13143539428711,1.4460292518350222,0.6526332761721712,-0.5644901836268882,0.14132904786887837,-0.26176168120707877,-2.012717550357731,-0.09982963988593758
run_00094,True,3.6214160919189458,3.10550856590271,-0.044087217744374255,-0.3453060346585713,0.5614750576755178,-0.4121593274921991,-0.7586510093258984,0.36769149387285427,-0.10517283961211182
run_00014,True,3.671771287918091,3.160023927688598,-0.7404151173615212,1.091633032890951,-2.000564303148425,1.1174059973509023,-0.39993314615210507,0.2741990457762309,-0.10961241510732783
run_00107,True,3.5949478149414062,3.174753189086914,0.8450393563507211,-0.4549163072798357,-2.319734368270792,0.516249614471611,1.152053988789795,-0.41835941808488775,-0.1132778556705647
run_00016,True,3.630035400390625,3.084148406982422,-1.8630853669684997,-0.3361484353813806,0.8943147473852046,0.4554206807789682,-0.055451752740630245,0.1956292278239047,-0.11822014985040552
