run_name,is_qsplit240_core,eval/paloma/macro_loss,eval/uncheatable_eval/macro_loss,theta_1,theta_2,theta_3,theta_4,theta_5,aggregate_mean_theta
run_00199,True,3.5970308780670166,3.103945016860962,-1.0313767284714839,0.5916298030787737,0.6016264217544975,-0.018057791476191513,-0.7829180790391911,-0.12781927483071906
run_00108,True,3.671961545944214,3.127288579940796,0.3867485506442964,-0.6252887013634105,-0.5629562184311301,0.017855479230922292,0.14408879139401487,-0.1279104197050614
run_00157,True,3.5761280059814453,3.1471877098083496,-0.0059792438086232,-0.7695125018445492,-0.9141968131304106,1.0976064906909153,-0.07718562195403324,-0.1338535380093402
run_00184,True,3.681971311569214,3.1238725185394287,-0.11463820022094878,-1.5152785616151165,-0.8146108543989303,-0.18009462298373766,1.933455143174348,-0.13823341920887694
run_00061,True,3.628499984741211,3.154459238052368,0.32848574421645094,-0.6394018234356138,-1.261420498455884,-0.2484273210532597,1.0767531305351636,-0.1488021536386286
run_00017,True,3.648007869720459,3.135030508041382,0.06722600740103532,0.599066878973105,-0.5587005803047763,-1.4486054933858457,0.5594170985311924,-0.15631921775705787
run_00096,True,3.5903358459472656,3.1804027557373047,0.7154091709265875,0.375187370705384,-2.024208700499525,0.9029213133151215,-0.8181033547212337,-0.16975884005473313
run_00049,True,3.6543049812316895,3.087919235229492,0.7750913437473429,-1.3096710618575995,0.9573882387617052,-0.37784111875367654,-0.896390467554367,-0.17028461313131898
run_00222,True,3.702998161315918,3.145313501358032,-0.23747819690267444,-1.5474491720476458,-1.0722661605012411,1.4380884634669717,0.5375567031644595,-0.17630967256402602
run_00041,True,3.681119441986084,3.1226916313171387,-0.4923153043909607,-0.8750221885416526,-0.16470748255373446,-0.26813526143977645,0.9159651219133828,-0.17684302300254834
run_00058,True,3.648123264312744,3.1062190532684326,-0.8733890930842746,-1.183751769761892,1.0002907764086089,0.652820883281532,-0.5530682407069507,-0.19141948877259526
run_00121,True,3.6570639610290527,3.1008617877960205,-0.011219520914312848,-0.6940248518384999,0.5257134394158991,-1.56111706886591,0.7564574386417479,-0.19683811271221516
run_00216,True,3.6961803436279297,3.1742899417877197,-0.7285344992445283,0.9652283169569206,-1.9428376541960077,-0.3518298953752824,1.0482449058305023,-0.20194576520567914
run_00074,True,3.637141227722168,3.0830283164978027,-2.3026262391275156,-1.0966214204778733,1.2637274162470284,0.7140802736249542,0.3880622478045323,-0.2066755443857748
run_00196,True,3.636211395263672,3.180989027023315,-0.697815537179766,-0.2822233369761474,-1.6606102018811235,1.1423778540800027,0.45378711474245065,-0.2088968214429167
run_00012,True,3.6360104084014897,3.1529266834259033,0.6742655697545893,0.5215097741412519,-0.638226824096498,-0.616567275633163,-1.0066570602455545,-0.2131351632158749
run_00171,True,3.591905117034912,3.171436071395874,-1.1898408777790117,0.6513899659220159,-1.5079287425759889,1.2967876367332563,-0.3182665566957186,-0.21357171487908938
run_00014,True,3.671771287918091,3.160023927688598,1.0255997059103419,-0.3493290567797733,-1.3252967866502023,-1.5424726056947966,1.1171520786789584,-0.21486933290709445
run_00019,True,3.639157295227051,3.1572024822235107,-1.2337566882644486,0.645250529940643,-1.1142657598485097,1.361391093971724,-0.7628657286277326,-0.22084931056566476
run_00190,True,3.6250357627868657,3.1351521015167236,-1.0397811940276884,-0.5612621928883598,-0.5660511179976465,0.7510894400099233,0.2952790853158385,-0.22414519591758664
run_00030,True,3.5841221809387207,3.1325771808624268,-0.14091789575251404,0.41858750247314636,0.4478112860091471,0.3333392574448473,-2.181479479357608,-0.2245318658365963
run_00087,True,3.702914714813232,3.1012444496154785,-0.567579573932258,-0.9465386019643057,0.8331695105911774,0.5718552092588424,-1.0183719458388325,-0.2254930803770753
run_00164,True,3.664695501327514,3.1504688262939453,-2.1403419564029806,-0.3428367013502875,-1.0397098304508494,2.9155960398164074,-0.5472274747197755,-0.23090398462149703
run_00228,True,3.605104446411133,3.150501251220703,0.466467238542513,1.1096102032479873,-0.26019988783462367,-0.8162570623371778,-1.6722840249262727,-0.23453270666151474
run_00024,True,3.647392272949219,3.095372438430786,-0.851421014053341,-0.08241875383299127,1.3354901628937577,0.3388877973143621,-1.9270617389735603,-0.23730470933035455
run_00114,True,3.687258958816528,3.176414966583252,0.9316845159847965,-0.34563312415853176,-1.4248916756898307,0.33572907476011343,-0.7336106705329204,-0.24734437592727457
run_00086,True,3.612360954284668,3.101628541946411,-0.9986527630555306,-1.4870582078985108,1.6766208449124682,-0.13320407176417082,-0.33226116236133874,-0.2549110720334166
run_00174,True,3.666159868240357,3.1380608081817627,-0.753828354956167,-0.7767756428312244,-0.7707364521539979,1.1413676289115686,-0.12206146614789061,-0.25640685743554226
run_00095,True,3.5920662879943848,3.184859037399292,1.3761348149140036,0.37647420336704013,-1.4278198993654687,-1.8802703246827899,0.23307551210923758,-0.26448113873159546
run_00193,True,3.6997029781341553,3.1062252521514893,-0.3541568385095829,-1.5922355086174826,1.035957303367542,-0.3999258138245996,-0.030306266750056796,-0.268133424866836
run_00016,True,3.630035400390625,3.084148406982422,-0.7127610529063673,-1.5690473760542545,1.1957514815440469,-0.6852342348858846,0.4155349215777163,-0.2711512521449486
run_00210,True,3.598968982696533,3.2020671367645264,0.5247770644026293,0.46520579920713734,-2.3879804227773844,0.812992073686975,-0.7883831013268543,-0.27467771736149943
run_00215,True,3.594796657562256,3.14184832572937,0.30065944794667865,-0.2101023167199373,0.03043139111142617,-0.7574271032626754,-0.7796581495928182,-0.2832193461034652
