backend,elapsed_seconds,event,gpu_index,gpu_utilization_percent,memory_total_mib,memory_used_mib,memory_utilization_percent,phase,power_watts,sm_clock_mhz,temperature_c,duration_seconds,batch_count,case_count,device_count,tensor_parallel_size,batch_index,batch_seconds,bucket_max_tokens,case_ids,inference_seconds,padded_tokens,padding_seconds,prompt_tokens,real_tokens,batch_row,case_id,golden_probability_gap_to_greedy,greedy_token_id,max_probability_error,rank,top_probability_l1_error,total_seconds,attention_backend,vllm_batch_invariant,vllm_use_flashinfer_sampler,wave_count,request_id,request_kind,request_seconds,response_bytes,wave,wave_seconds
levanter-gpu,314.482354,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.84,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,314.482377,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.39,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,314.482399,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.43,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,314.482421,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.82,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,316.603475,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.47,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,316.60359,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.19,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,316.603625,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.32,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,316.603654,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,120.01,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,316.603681,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.95,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,316.603707,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.47,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,316.603732,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.46,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,316.603762,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.86,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,318.724076,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.52,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,318.72418,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.26,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,318.72421,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.25,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,318.724235,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.97,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,318.72426,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.96,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,318.724282,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.47,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,318.724305,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.51,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,318.724327,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.89,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,320.843037,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.46,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,320.843246,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.15,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,320.843282,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.26,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,320.843311,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,120.0,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,320.84334,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.96,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,320.843368,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.4,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,320.843455,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.42,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,320.843484,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.81,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,322.961418,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.43,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,322.961491,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.23,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,322.961521,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.22,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,322.961545,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.99,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,322.961568,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.89,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,322.96159,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.43,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,322.961614,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.42,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,322.961635,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.82,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,325.080018,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.44,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,325.080115,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.22,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,325.080146,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.2,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,325.08017,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,120.0,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,325.080195,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.98,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,325.080217,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.4,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,325.080239,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.43,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,325.080262,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.84,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,327.201159,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.52,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,327.201324,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.28,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,327.201359,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.22,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,327.201386,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,120.05,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,327.201411,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,121.0,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,327.201436,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.52,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,327.20146,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.47,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,327.201531,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.88,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,329.32039,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.43,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,329.320473,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.23,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,329.320502,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.26,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,329.320525,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.96,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,329.320548,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.93,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,329.320569,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.41,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,329.320591,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.46,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,329.320612,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.88,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,331.439915,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.53,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,331.440013,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.17,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,331.440048,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.28,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,331.440072,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,120.02,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,331.440097,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.91,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,331.440121,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.48,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,331.440143,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.44,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,331.440165,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.84,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,333.560237,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.46,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,333.56033,gpu_sample,1.0,6.0,81559.0,61361.0,0.0,model_load,119.3,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,333.56036,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.25,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,333.560385,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,120.0,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,333.560409,gpu_sample,4.0,11.0,81559.0,61361.0,0.0,model_load,120.96,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,333.560432,gpu_sample,5.0,7.0,81559.0,61361.0,0.0,model_load,115.48,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,333.560455,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.54,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,333.560477,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.88,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,335.679501,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.5,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,335.679681,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.22,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,335.679812,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.23,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,335.679844,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,120.0,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,335.67987,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.94,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,335.679899,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.42,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,335.679965,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.41,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,335.680034,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.84,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,337.800694,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.43,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,337.800797,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.25,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,337.800826,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.24,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,337.800849,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,120.0,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,337.80087,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.96,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,337.800891,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.42,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,337.800912,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.47,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,337.800933,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.88,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,339.968445,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.45,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,339.968553,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.24,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,339.968586,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.23,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,339.968613,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.97,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,339.968637,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.93,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,339.96866,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.43,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,339.968684,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.4,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,339.968707,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.8,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,342.088204,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.46,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,342.088355,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.17,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,342.088388,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.25,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,342.088414,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.97,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,342.088437,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.93,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,342.08846,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.46,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,342.088484,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.4,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,342.088507,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.83,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,344.217409,gpu_sample,0.0,0.0,81559.0,61383.0,0.0,model_load,115.48,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,344.217513,gpu_sample,1.0,0.0,81559.0,61363.0,0.0,model_load,119.25,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,344.217545,gpu_sample,2.0,5.0,81559.0,61363.0,0.0,model_load,117.28,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,344.21757,gpu_sample,3.0,0.0,81559.0,61363.0,0.0,model_load,120.04,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,344.217593,gpu_sample,4.0,0.0,81559.0,61363.0,0.0,model_load,120.95,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,344.217615,gpu_sample,5.0,0.0,81559.0,61363.0,0.0,model_load,115.44,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,344.217638,gpu_sample,6.0,10.0,81559.0,61363.0,0.0,model_load,119.47,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,344.217662,gpu_sample,7.0,0.0,81559.0,61363.0,0.0,model_load,120.86,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,346.649365,gpu_sample,0.0,0.0,81559.0,61383.0,0.0,model_load,115.43,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,346.659592,gpu_sample,1.0,0.0,81559.0,61363.0,0.0,model_load,119.15,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,346.659634,gpu_sample,2.0,0.0,81559.0,61363.0,0.0,model_load,117.22,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,346.659665,gpu_sample,3.0,0.0,81559.0,61363.0,0.0,model_load,119.98,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,346.659693,gpu_sample,4.0,0.0,81559.0,61363.0,0.0,model_load,120.88,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,346.659718,gpu_sample,5.0,0.0,81559.0,61363.0,0.0,model_load,115.41,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,346.664808,gpu_sample,6.0,0.0,81559.0,61363.0,0.0,model_load,119.45,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,346.664838,gpu_sample,7.0,0.0,81559.0,61363.0,0.0,model_load,120.84,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,348.819039,gpu_sample,0.0,0.0,81559.0,61383.0,0.0,model_load,115.47,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,348.82423,gpu_sample,1.0,0.0,81559.0,61363.0,0.0,model_load,119.22,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,348.82984,gpu_sample,2.0,0.0,81559.0,61363.0,0.0,model_load,117.25,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,348.829877,gpu_sample,3.0,0.0,81559.0,61363.0,0.0,model_load,120.01,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,348.829903,gpu_sample,4.0,0.0,81559.0,61363.0,0.0,model_load,120.94,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,348.829928,gpu_sample,5.0,0.0,81559.0,61363.0,0.0,model_load,115.48,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,348.829953,gpu_sample,6.0,0.0,81559.0,61363.0,0.0,model_load,119.47,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,348.829979,gpu_sample,7.0,0.0,81559.0,61363.0,0.0,model_load,120.84,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,350.951962,gpu_sample,0.0,0.0,81559.0,61577.0,0.0,model_load,115.53,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,350.952117,gpu_sample,1.0,0.0,81559.0,61363.0,0.0,model_load,119.17,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,350.95215,gpu_sample,2.0,0.0,81559.0,61363.0,0.0,model_load,117.26,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,350.952174,gpu_sample,3.0,0.0,81559.0,61363.0,0.0,model_load,120.0,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,350.952198,gpu_sample,4.0,0.0,81559.0,61363.0,0.0,model_load,120.91,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,350.952221,gpu_sample,5.0,8.0,81559.0,61557.0,0.0,model_load,115.5,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,350.952243,gpu_sample,6.0,0.0,81559.0,61403.0,0.0,model_load,119.46,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,350.952264,gpu_sample,7.0,7.0,81559.0,61557.0,0.0,model_load,120.98,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,353.103798,gpu_sample,0.0,1.0,81559.0,65039.0,0.0,batch_1_256,129.33,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,353.10391,gpu_sample,1.0,0.0,81559.0,65021.0,0.0,batch_1_256,133.09,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,353.103947,gpu_sample,2.0,24.0,81559.0,65021.0,19.0,batch_1_256,131.51,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,353.103977,gpu_sample,3.0,19.0,81559.0,65021.0,20.0,batch_1_256,133.95,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,353.104004,gpu_sample,4.0,0.0,81559.0,65021.0,0.0,batch_1_256,134.29,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,353.10403,gpu_sample,5.0,0.0,81559.0,65021.0,0.0,batch_1_256,128.5,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,353.104057,gpu_sample,6.0,0.0,81559.0,65021.0,0.0,batch_1_256,133.08,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,353.104082,gpu_sample,7.0,0.0,81559.0,65021.0,0.0,batch_1_256,134.85,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,358.831788,gpu_sample,0.0,0.0,81559.0,65039.0,0.0,batch_1_256,115.66,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,358.842648,gpu_sample,1.0,0.0,81559.0,65021.0,0.0,batch_1_256,119.39,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
