dataset,mode,policy,evaluation_model,subset_size,n_records,success_rate,R²_median,R²_q25,R²_q75,regret@1_median,regret@1_q25,regret@1_q75,Huber_median,Huber_q25,Huber_q75,RMSE_median,RMSE_q25,RMSE_q75,regret@5_median,regret@5_q25,regret@5_q75,chosen_true_rank_median,chosen_true_rank_q25,chosen_true_rank_q75,Spearman_median,Spearman_q25,Spearman_q75
three_phase_starcoder,retrospective,random_observed,DS-RE-CEQ,12,64,1.0,-1.7735782554227593,-9.814860730534864,0.4608571805702425,0.022036433219909668,0.004587113857269287,0.02724277973175049,0.008415213687494889,0.005178174578547937,0.0183879466278366,0.3462853526019608,0.15267199523709812,0.6838758826942406,0.005197107791900635,0.0020932555198669434,0.008656144142150879,34.0,9.0,42.0,0.8992924528301887,0.8565422477440525,0.9195146783077464
three_phase_starcoder,retrospective,random_observed,DS-RE-CEQ,16,64,1.0,0.5188250390088267,-1.9954370973699675,0.8704738435945588,0.00928962230682373,0.004587113857269287,0.02724277973175049,0.003954350128203702,0.002066743357179336,0.008959100361421243,0.14424824164490185,0.07483064453151494,0.35966646541563974,0.0038446784019470215,0.0020932555198669434,0.005855560302734375,19.0,9.0,42.0,0.9301256885034572,0.8934548224540022,0.9424330540255479
three_phase_starcoder,retrospective,random_observed,DS-RE-CEQ,24,64,1.0,0.9234743296022493,0.6346979342903675,0.9554932089292516,0.006209015846252441,0.004587113857269287,0.008880972862243652,0.0013620777432163873,0.000913819620679356,0.0036099045365068734,0.05746142108676123,0.04387369138285784,0.1256596830710412,0.002309739589691162,0.0020932555198669434,0.004587113857269287,11.5,9.0,18.0,0.9499223602484472,0.9384543829837103,0.9580086136177195
three_phase_starcoder,retrospective,random_observed,DS-RE-CEQ,32,64,1.0,0.9475565921921438,0.8911087925337146,0.967710773024276,0.004587113857269287,0.004587113857269287,0.008438259363174438,0.0010564794938294911,0.0006898011804720857,0.0017654080895656132,0.0476249223387511,0.03736588616398493,0.06858266771479968,0.0020932555198669434,0.0020932555198669434,0.004587113857269287,9.0,9.0,16.25,0.9587513184108754,0.9513835989687098,0.9652173913043478
three_phase_starcoder,retrospective,random_observed,DS-RE-CEQ,48,64,1.0,0.97887273557353,0.9661364291864001,0.9821695560177452,0.004587113857269287,0.004587113857269287,0.004739612340927124,0.0004568765569142494,0.00038484224162822273,0.0007093068889466357,0.030228024799623717,0.027769623273044212,0.03826809425499757,0.0020932555198669434,0.0020932555198669434,0.0022014975547790527,9.0,9.0,9.5,0.967520215633423,0.9630464080628149,0.9699548810500411
three_phase_starcoder,retrospective,random_observed,DS-RE-CEQ,64,64,1.0,0.9818059698469972,0.9718238511359079,0.9844214079618593,0.004587113857269287,0.004587113857269287,0.004587113857269287,0.00039306705141466564,0.00033688665736772406,0.000595794406873536,0.028051572006404357,0.02595706076871108,0.03490485171598106,0.0020932555198669434,0.0020932555198669434,0.0022014975547790527,9.0,9.0,9.0,0.9688078635884214,0.9660904722840735,0.9716790694949022
three_phase_starcoder,retrospective,random_observed,DS-RE-CEQ,96,64,1.0,0.9849494499297736,0.9836831413642132,0.9859962740912642,0.004587113857269287,0.0020932555198669434,0.004587113857269287,0.00032546776321573526,0.0003028302172967644,0.0003528493574194174,0.02551326693995784,0.024610155015697893,0.026565076833783233,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,9.0,3.0,9.0,0.9719764443923592,0.9701409234735733,0.9745656568615961
three_phase_starcoder,retrospective,random_observed,DS-RE-CEQ,128,64,1.0,0.9866946086171844,0.9858572100424403,0.9869690302814965,0.0020932555198669434,0.0020932555198669434,0.004587113857269287,0.0002877287509007161,0.0002817943893760633,0.0003052755153389506,0.023988694726079077,0.023740023932355334,0.024731987519861894,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,3.0,3.0,9.0,0.9722078987460447,0.9709920309387086,0.973605414273995
two_phase_starcoder,prospective,doptimal_replay,BayesLogQuad(w-e),10,16,1.0,0.9140653226602714,0.7191084177833805,0.9165261087329778,0.016067028045654186,0.00548243522644043,0.016067028045654186,0.0034419752024203182,0.00309557665283358,0.005966897579763413,0.09590574376346393,0.09452233907690108,0.15045437489226604,0.0005172491073608398,0.0005172491073608398,0.003912344574928284,34.0,19.0,34.0,0.8420405182024373,0.819866989582132,0.8448775612193903
two_phase_starcoder,prospective,doptimal_replay,CES-Overfit,10,16,1.0,0.9512992059815047,0.951051158381652,0.9519654957119843,0.005128920078277588,0.005128920078277588,0.005645349621772738,0.002088702137573469,0.002084900029594194,0.0021582936470744703,0.07219853967328553,0.07170286312941068,0.07238217044542157,6.878376007080078e-05,6.878376007080078e-05,0.00018090009689331055,18.0,18.0,19.25,0.9279206550570869,0.9049052396878485,0.9297274439703225
two_phase_starcoder,prospective,doptimal_replay,DS-RE-CEQ,10,16,1.0,0.9704154984926575,0.9676587503260642,0.9739322503391297,0.005128920078277588,0.004686594009399414,0.005128920078277588,0.0015074633612010401,0.0013337395394377827,0.0015210218281821826,0.05627202194340409,0.052771385378200114,0.05883541091097733,0.0036844611167906605,0.0,0.0036844611167906605,18.0,17.0,18.0,0.927336331834083,0.926017760350594,0.9381463114596548
two_phase_starcoder,prospective,feature_bayes_linear_replay,BayesLogQuad(w-e),10,16,1.0,0.9480370422775373,0.8883350649849032,0.9800885104119531,0.0027552247047424316,0.0004693567752837857,0.016067028045654186,0.002053223325216285,0.0010175994043214937,0.0042075421796699845,0.07457741467817872,0.0460984092975183,0.10930407790078407,0.00032567977905262335,6.878376007080078e-05,0.0005172491073608398,9.0,3.75,34.0,0.8863606658209358,0.842196209587514,0.9002844731480413
two_phase_starcoder,prospective,feature_bayes_linear_replay,CES-Overfit,10,16,1.0,0.9420986248819826,0.9368541811331963,0.9470418316600362,0.0005172491073608398,0.0005172491073608398,0.012520357966423035,0.002750556118434342,0.0024967764426621656,0.002925384235063412,0.07872357922693393,0.07528068203090214,0.08213549709617149,6.878376007080078e-05,6.878376007080078e-05,0.0007403939962387085,4.0,4.0,27.5,0.8487064160227579,0.8405355014800292,0.8640237573520932
two_phase_starcoder,prospective,feature_bayes_linear_replay,DS-RE-CEQ,10,16,1.0,0.949522384525456,0.932600144550366,0.9660669385879093,0.005128920078277588,0.005128920078277588,0.01424776017665863,0.002002744497769218,0.001459937515071048,0.0030864668363723056,0.07350370071726867,0.059544187071691464,0.08492453381980894,0.0038986504077910267,0.0036844611167906605,0.004112839698791393,18.0,18.0,29.25,0.8943336024295545,0.8778014838734478,0.9354611155960482
two_phase_starcoder,prospective,feature_dpp_replay,BayesLogQuad(w-e),10,16,1.0,0.9204703176260196,-0.099051069932934,0.9547730938773297,0.03381305932998668,0.004223853349685669,0.0817114859819413,0.0036033157418596117,0.001868345911229227,0.014130982650190117,0.09226245709185943,0.06957589988891011,0.3429804209760917,0.0005172491073608398,6.878376007080078e-05,0.025163397192955045,52.0,15.5,66.0,0.8246722792449929,0.5562026678968208,0.8685291969399915
two_phase_starcoder,prospective,feature_dpp_replay,CES-Overfit,10,16,1.0,0.9423746034728899,0.901052024902044,0.957643331045571,0.0027954280376434326,0.0021957308053970337,0.005128920078277588,0.002721738943759628,0.0018747878237464098,0.0038891002917629622,0.07853042671287191,0.06733149465132404,0.10291148567813968,6.878376007080078e-05,6.878376007080078e-05,0.0016139894723892212,10.0,7.75,18.0,0.8912543728135933,0.8651039864683043,0.9056779302656364
two_phase_starcoder,prospective,feature_dpp_replay,DS-RE-CEQ,10,16,1.0,0.9466242869283947,0.9310650546935358,0.9540969599903015,0.005305677652359009,0.00400574505329121,0.014698147773742676,0.0025757277821544275,0.0021778028019775473,0.0033177810178314547,0.07557294206306364,0.07009404395517715,0.08533949902085322,0.0038986504077910267,0.0021478384733199796,0.004112839698791393,18.5,14.5,30.0,0.9315419213470189,0.9271172106254566,0.9405297351324338
two_phase_starcoder,prospective,feature_maximin_replay,BayesLogQuad(w-e),10,16,1.0,0.9529781911416922,0.8108127998859622,0.9694717705828333,0.0037264227867126465,0.0005172491073608398,0.04129093885421742,0.0016210293814426869,0.001340667366432343,0.00396151808302116,0.06998030006690896,0.05715462895405243,0.1423003110900816,0.0002930164337158203,6.878376007080078e-05,0.014698147773742676,13.5,4.0,57.0,0.8885019028947065,0.7383058470764619,0.9337715757505862
two_phase_starcoder,prospective,feature_maximin_replay,CES-Overfit,10,16,1.0,0.9504657071638188,0.8807139691722866,0.958426923383702,0.0014120042324066162,6.878376007080078e-05,0.01424776017665863,0.0022960853681712598,0.00181701807249955,0.00467337764166279,0.07278905867082042,0.06670624207971206,0.11227392030121351,6.878376007080078e-05,6.878376007080078e-05,6.878376007080078e-05,5.5,2.0,29.25,0.9129050859185791,0.9058951293583978,0.9200342136623996
two_phase_starcoder,prospective,feature_maximin_replay,DS-RE-CEQ,10,16,1.0,0.9584792496663994,0.9436667240877378,0.9800556478733473,0.014698147773742676,0.014698147773742676,0.01576787233352661,0.0019480922209539984,0.0009793436996425966,0.0026326149972630895,0.06640584240864182,0.04620294257486596,0.07765024611861987,0.004112839698791393,0.004112839698791393,0.014097630977630615,30.0,30.0,32.0,0.9205666397570447,0.9045092838196287,0.9334006073886134
two_phase_starcoder,prospective,sampler_replay,BayesLogQuad(w-e),10,16,1.0,-22.37415986127401,-54183.78531499374,-3.8796991194911064,1.6202529072761536,0.21967381238937383,1.6202529072761536,0.05033360737804845,0.02624252480565631,1.3986194790276374,1.5725672734479827,0.7223121734665389,75.54736023631881,0.16312426328659058,0.04129093885421742,0.8188608884811401,116.0,79.0,116.0,0.5784530811517319,0.453434821051013,0.7731749509860455
two_phase_starcoder,prospective,sampler_replay,CES-Overfit,10,16,1.0,-67.7545532224694,-1098630.4569733622,0.20946352666577642,0.0027954280376434326,6.878376007080078e-05,0.009489715099334606,0.08999899787422483,0.01349773660249189,8.792278697633662,2.2655194176958093,0.2908811431041587,316.204267474178,6.878376007080078e-05,6.878376007080078e-05,6.878376007080078e-05,10.0,2.0,24.0,0.8390189520624303,0.6792219274977896,0.8563698919770883
two_phase_starcoder,prospective,sampler_replay,DS-RE-CEQ,10,16,1.0,-572.1457468232122,-1587.6614399011144,-461.10095532302853,0.003004014492035023,0.0027552247047424316,0.005128920078277588,0.197216088498675,0.16947699469413693,0.3852465184520188,7.8322419355172705,7.022930014253497,13.03674348092397,6.878376007080078e-05,0.0,0.0018462985754012784,12.0,9.0,18.0,0.8846692038596087,0.8599354169069311,0.8991600353669319
two_phase_starcoder,retrospective,doptimal_observed,BayesLogQuad(w-e),10,8,1.0,0.9206138581252216,0.9206138581252216,0.928912567856013,0.04129093885421742,0.03498496115207661,0.04129093885421742,0.003044976872210777,0.002762193515608322,0.003044976872210777,0.09217915875722946,0.08671281621336571,0.09217915875722946,0.016067028045654186,0.01217958331108085,0.016067028045654186,57.0,51.25,57.0,0.7772652135470727,0.7772652135470727,0.7989562910852267
two_phase_starcoder,retrospective,doptimal_observed,CES-Overfit,10,8,1.0,0.9194493683781896,0.9132204557716732,0.9194493683781896,0.0005172491073608398,0.0005172491073608398,0.0005172491073608398,0.003426251101645123,0.003426251101645123,0.0036095253399104714,0.09285277069676497,0.09285277069676497,0.09620136070756094,6.878376007080078e-05,6.878376007080078e-05,6.878376007080078e-05,4.0,4.0,4.0,0.8425787106446778,0.8414946372967363,0.8425787106446778
two_phase_starcoder,retrospective,doptimal_observed,DS-RE-CEQ,10,8,1.0,0.978150768355431,0.978150768355431,0.9798428944622519,0.004686594009399414,0.004436060786247226,0.004686594009399414,0.001162856862961365,0.0010706264302341444,0.001162856862961365,0.048359129752943174,0.04631345923277337,0.048359129752943174,0.0,0.0,0.0,17.0,16.0,17.0,0.9419905431899434,0.9419905431899434,0.9433379464114096
two_phase_starcoder,retrospective,feature_bayes_linear_observed,BayesLogQuad(w-e),4,1,1.0,-0.1486695818214825,-0.1486695818214825,-0.1486695818214825,0.6250340342521667,0.6250340342521667,0.6250340342521667,0.014731069376792368,0.014731069376792368,0.014731069376792368,0.3506371701613354,0.3506371701613354,0.3506371701613354,0.3330400586128235,0.3330400586128235,0.3330400586128235,102.0,102.0,102.0,0.3949717448967824,0.3949717448967824,0.3949717448967824
two_phase_starcoder,retrospective,feature_bayes_linear_observed,BayesLogQuad(w-e),6,1,1.0,-0.14906001356312348,-0.14906001356312348,-0.14906001356312348,0.6250340342521667,0.6250340342521667,0.6250340342521667,0.01472637313623248,0.01472637313623248,0.01472637313623248,0.3506967557254249,0.3506967557254249,0.3506967557254249,0.33359044790267944,0.33359044790267944,0.33359044790267944,102.0,102.0,102.0,0.378895167800715,0.378895167800715,0.378895167800715
two_phase_starcoder,retrospective,feature_bayes_linear_observed,BayesLogQuad(w-e),8,1,1.0,-0.14453297335445803,-0.14453297335445803,-0.14453297335445803,0.6250340342521667,0.6250340342521667,0.6250340342521667,0.014652900348911849,0.014652900348911849,0.014652900348911849,0.35000524044383013,0.35000524044383013,0.35000524044383013,0.33359044790267944,0.33359044790267944,0.33359044790267944,102.0,102.0,102.0,0.42544112559105063,0.42544112559105063,0.42544112559105063
two_phase_starcoder,retrospective,feature_bayes_linear_observed,BayesLogQuad(w-e),10,1,1.0,0.9708467345502595,0.9708467345502595,0.9708467345502595,6.878376007080078e-05,6.878376007080078e-05,6.878376007080078e-05,0.0013729470046276037,0.0013729470046276037,0.0013729470046276037,0.05586039416815264,0.05586039416815264,0.05586039416815264,6.878376007080078e-05,6.878376007080078e-05,6.878376007080078e-05,2.0,2.0,2.0,0.9621189405297351,0.9621189405297351,0.9621189405297351
two_phase_starcoder,retrospective,feature_bayes_linear_observed,BayesLogQuad(w-e),12,1,1.0,0.9734629230750648,0.9734629230750648,0.9734629230750648,6.878376007080078e-05,6.878376007080078e-05,6.878376007080078e-05,0.0012700202471676802,0.0012700202471676802,0.0012700202471676802,0.05329505737134033,0.05329505737134033,0.05329505737134033,6.878376007080078e-05,6.878376007080078e-05,6.878376007080078e-05,2.0,2.0,2.0,0.9610963748894784,0.9610963748894784,0.9610963748894784
two_phase_starcoder,retrospective,feature_bayes_linear_observed,BayesLogQuad(w-e),16,1,1.0,0.9935326282156351,0.9935326282156351,0.9935326282156351,0.0018771886825562634,0.0018771886825562634,0.0018771886825562634,0.00034455838956039345,0.00034455838956039345,0.00034455838956039345,0.026310209494996198,0.026310209494996198,0.026310209494996198,0.0008053779602050781,0.0008053779602050781,0.0008053779602050781,7.0,7.0,7.0,0.9565678699111985,0.9565678699111985,0.9565678699111985
two_phase_starcoder,retrospective,feature_bayes_linear_observed,BayesLogQuad(w-e),24,1,1.0,0.994927905072286,0.994927905072286,0.994927905072286,0.00548243522644043,0.00548243522644043,0.00548243522644043,0.00027023720644155314,0.00027023720644155314,0.00027023720644155314,0.023299901170189378,0.023299901170189378,0.023299901170189378,0.00032567977905262335,0.00032567977905262335,0.00032567977905262335,19.0,19.0,19.0,0.969522930842271,0.969522930842271,0.969522930842271
two_phase_starcoder,retrospective,feature_bayes_linear_observed,BayesLogQuad(w-e),32,1,1.0,0.997252639251967,0.997252639251967,0.997252639251967,0.00548243522644043,0.00548243522644043,0.00548243522644043,0.00014703017637658855,0.00014703017637658855,0.00014703017637658855,0.017148188031193765,0.017148188031193765,0.017148188031193765,0.00032567977905262335,0.00032567977905262335,0.00032567977905262335,19.0,19.0,19.0,0.9886748933225696,0.9886748933225696,0.9886748933225696
two_phase_starcoder,retrospective,feature_bayes_linear_observed,BayesLogQuad(w-e),48,1,1.0,0.9979659471211421,0.9979659471211421,0.9979659471211421,0.0027552247047424316,0.0027552247047424316,0.0027552247047424316,0.00010885616450330703,0.00010885616450330703,0.00010885616450330703,0.0147550780752463,0.0147550780752463,0.0147550780752463,6.878376007080078e-05,6.878376007080078e-05,6.878376007080078e-05,9.0,9.0,9.0,0.991250528581863,0.991250528581863,0.991250528581863
