sts_prefix,bucket,owners,reasons,sources,artifact_kinds,priority_max,normalized_glob
gs://marin-eu-west4/checkpoints/adamh-lr-fixed6.25e-4-bs128-128b-8b016a/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:127,,0,gs://marin-eu-west4/checkpoints/adamh-lr-fixed6.25e-4-bs128-128b-8b016a/**
gs://marin-eu-west4/checkpoints/adamh-lr-fixed6.25e-4-bs64-128b-ce7e10/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:128,,0,gs://marin-eu-west4/checkpoints/adamh-lr-fixed6.25e-4-bs64-128b-ce7e10/**
gs://marin-eu-west4/checkpoints/adamh-lr-fixed6.25e-4-bs64-32b-12e2d1/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:129,,0,gs://marin-eu-west4/checkpoints/adamh-lr-fixed6.25e-4-bs64-32b-12e2d1/**
gs://marin-eu-west4/checkpoints/adamh-lr-fixed6.25e-4-bs64-64b-e9efb0/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:130,,0,gs://marin-eu-west4/checkpoints/adamh-lr-fixed6.25e-4-bs64-64b-e9efb0/**
gs://marin-eu-west4/checkpoints/adamh-lr-fixed6.25e-4-bs64-96b-62a91e/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:131,,0,gs://marin-eu-west4/checkpoints/adamh-lr-fixed6.25e-4-bs64-96b-62a91e/**
gs://marin-eu-west4/checkpoints/adamh-lr1.00e-2-bs128-32b-c8322e/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:132,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.00e-2-bs128-32b-c8322e/**
gs://marin-eu-west4/checkpoints/adamh-lr1.00e-2-bs128-64b-4b54c7/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:133,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.00e-2-bs128-64b-4b54c7/**
gs://marin-eu-west4/checkpoints/adamh-lr1.00e-2-bs128-96b-8d64d3/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:134,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.00e-2-bs128-96b-8d64d3/**
gs://marin-eu-west4/checkpoints/adamh-lr1.00e-2-bs256-128b-8fba01/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:135,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.00e-2-bs256-128b-8fba01/**
gs://marin-eu-west4/checkpoints/adamh-lr1.00e-2-bs256-32b-cd19bf/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:136,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.00e-2-bs256-32b-cd19bf/**
gs://marin-eu-west4/checkpoints/adamh-lr1.00e-2-bs256-64b-9cf038/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:137,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.00e-2-bs256-64b-9cf038/**
gs://marin-eu-west4/checkpoints/adamh-lr1.00e-2-bs256-96b-7bbabc/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:138,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.00e-2-bs256-96b-7bbabc/**
gs://marin-eu-west4/checkpoints/adamh-lr1.00e-2-bs64-32b-093869/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:139,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.00e-2-bs64-32b-093869/**
gs://marin-eu-west4/checkpoints/adamh-lr1.00e-2-bs64-64b-872861/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:140,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.00e-2-bs64-64b-872861/**
gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs128-128b-f786bc/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:141,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs128-128b-f786bc/**
gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs128-32b-f044f4/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:142,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs128-32b-f044f4/**
gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs128-64b-6161b3/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:143,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs128-64b-6161b3/**
gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs128-96b-909215/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:144,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs128-96b-909215/**
gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs256-128b-6547b3/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:145,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs256-128b-6547b3/**
gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs32-32b-d50f0b/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:146,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs32-32b-d50f0b/**
gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs32-64b-1906aa/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:147,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs32-64b-1906aa/**
gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs64-128b-683174/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:148,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs64-128b-683174/**
gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs64-32b-0da53b/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:149,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs64-32b-0da53b/**
gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs64-64b-902947/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:150,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs64-64b-902947/**
gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs64-96b-46b7c9/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:151,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.25e-3-bs64-96b-46b7c9/**
gs://marin-eu-west4/checkpoints/adamh-lr1.41e-2-bs128-32b-632914/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:152,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.41e-2-bs128-32b-632914/**
gs://marin-eu-west4/checkpoints/adamh-lr1.41e-2-bs128-64b-e9a383/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:153,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.41e-2-bs128-64b-e9a383/**
gs://marin-eu-west4/checkpoints/adamh-lr1.41e-2-bs256-32b-c8806b/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:154,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.41e-2-bs256-32b-c8806b/**
gs://marin-eu-west4/checkpoints/adamh-lr1.41e-2-bs256-64b-0fe1c3/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:155,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.41e-2-bs256-64b-0fe1c3/**
gs://marin-eu-west4/checkpoints/adamh-lr1.77e-3-bs32-32b-d091b9/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:156,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.77e-3-bs32-32b-d091b9/**
gs://marin-eu-west4/checkpoints/adamh-lr1.77e-3-bs32-64b-4405d8/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:157,,0,gs://marin-eu-west4/checkpoints/adamh-lr1.77e-3-bs32-64b-4405d8/**
gs://marin-eu-west4/checkpoints/adamh-lr2.00e-2-bs128-32b-81b868/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:158,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.00e-2-bs128-32b-81b868/**
gs://marin-eu-west4/checkpoints/adamh-lr2.00e-2-bs128-64b-3937be/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:159,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.00e-2-bs128-64b-3937be/**
gs://marin-eu-west4/checkpoints/adamh-lr2.00e-2-bs256-32b-a0c06a/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:160,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.00e-2-bs256-32b-a0c06a/**
gs://marin-eu-west4/checkpoints/adamh-lr2.00e-2-bs256-64b-0eed1d/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:161,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.00e-2-bs256-64b-0eed1d/**
gs://marin-eu-west4/checkpoints/adamh-lr2.00e-2-bs256-96b-11f6c3/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:162,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.00e-2-bs256-96b-11f6c3/**
gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs128-128b-f7fa43/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:163,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs128-128b-f7fa43/**
gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs128-32b-aba2a3/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:164,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs128-32b-aba2a3/**
gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs128-64b-904a2f/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:165,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs128-64b-904a2f/**
gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs128-96b-b7a3ab/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:166,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs128-96b-b7a3ab/**
gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs256-128b-1757f5/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:167,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs256-128b-1757f5/**
gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs256-32b-ca07aa/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:168,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs256-32b-ca07aa/**
gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs256-64b-8835ec/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:169,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs256-64b-8835ec/**
gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs256-96b-612249/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:170,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs256-96b-612249/**
gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs32-32b-17f49d/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:171,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs32-32b-17f49d/**
gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs32-64b-a7cab6/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:172,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs32-64b-a7cab6/**
gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs64-128b-557432/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:173,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs64-128b-557432/**
gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs64-32b-fc9c32/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:174,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs64-32b-fc9c32/**
gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs64-64b-0d56a1/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:175,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs64-64b-0d56a1/**
gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs64-96b-56ab2a/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:176,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.50e-3-bs64-96b-56ab2a/**
gs://marin-eu-west4/checkpoints/adamh-lr2.83e-2-bs256-32b-8d6bcd/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:177,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.83e-2-bs256-32b-8d6bcd/**
gs://marin-eu-west4/checkpoints/adamh-lr2.83e-2-bs256-64b-57ea37/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:178,,0,gs://marin-eu-west4/checkpoints/adamh-lr2.83e-2-bs256-64b-57ea37/**
gs://marin-eu-west4/checkpoints/adamh-lr3.13e-4-bs64-128b-1628cb/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:179,,0,gs://marin-eu-west4/checkpoints/adamh-lr3.13e-4-bs64-128b-1628cb/**
gs://marin-eu-west4/checkpoints/adamh-lr3.54e-3-bs32-32b-11e001/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:180,,0,gs://marin-eu-west4/checkpoints/adamh-lr3.54e-3-bs32-32b-11e001/**
gs://marin-eu-west4/checkpoints/adamh-lr3.54e-3-bs32-64b-f641ed/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:181,,0,gs://marin-eu-west4/checkpoints/adamh-lr3.54e-3-bs32-64b-f641ed/**
gs://marin-eu-west4/checkpoints/adamh-lr3.54e-3-bs64-32b-acd03c/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:182,,0,gs://marin-eu-west4/checkpoints/adamh-lr3.54e-3-bs64-32b-acd03c/**
gs://marin-eu-west4/checkpoints/adamh-lr3.54e-3-bs64-64b-6e69f5/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:183,,0,gs://marin-eu-west4/checkpoints/adamh-lr3.54e-3-bs64-64b-6e69f5/**
gs://marin-eu-west4/checkpoints/adamh-lr4.00e-2-bs256-32b-fffe7f/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:184,,0,gs://marin-eu-west4/checkpoints/adamh-lr4.00e-2-bs256-32b-fffe7f/**
gs://marin-eu-west4/checkpoints/adamh-lr4.00e-2-bs256-64b-149687/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:185,,0,gs://marin-eu-west4/checkpoints/adamh-lr4.00e-2-bs256-64b-149687/**
gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs128-128b-d7ddc2/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:186,,0,gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs128-128b-d7ddc2/**
gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs128-32b-eb8452/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:187,,0,gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs128-32b-eb8452/**
gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs128-64b-acbc2b/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:188,,0,gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs128-64b-acbc2b/**
gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs128-96b-aae3b2/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:189,,0,gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs128-96b-aae3b2/**
gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs256-128b-2ba8fe/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:190,,0,gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs256-128b-2ba8fe/**
gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs256-32b-ac522f/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:191,,0,gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs256-32b-ac522f/**
gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs256-64b-3d8f3a/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:192,,0,gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs256-64b-3d8f3a/**
gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs256-96b-2066eb/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:193,,0,gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs256-96b-2066eb/**
gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs32-32b-959a0a/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:194,,0,gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs32-32b-959a0a/**
gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs32-64b-64633e/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:195,,0,gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs32-64b-64633e/**
gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs64-32b-141cf5/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:196,,0,gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs64-32b-141cf5/**
gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs64-64b-eac64a/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:197,,0,gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs64-64b-eac64a/**
gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs64-96b-892398/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:198,,0,gs://marin-eu-west4/checkpoints/adamh-lr5.00e-3-bs64-96b-892398/**
gs://marin-eu-west4/checkpoints/adamh-lr6.25e-4-bs128-128b-5a307a/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:199,,0,gs://marin-eu-west4/checkpoints/adamh-lr6.25e-4-bs128-128b-5a307a/**
gs://marin-eu-west4/checkpoints/adamh-lr6.25e-4-bs64-128b-fbe5c1/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:200,,0,gs://marin-eu-west4/checkpoints/adamh-lr6.25e-4-bs64-128b-fbe5c1/**
gs://marin-eu-west4/checkpoints/adamh-lr6.25e-4-bs64-32b-8560df/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:201,,0,gs://marin-eu-west4/checkpoints/adamh-lr6.25e-4-bs64-32b-8560df/**
gs://marin-eu-west4/checkpoints/adamh-lr6.25e-4-bs64-64b-c8b8f9/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:202,,0,gs://marin-eu-west4/checkpoints/adamh-lr6.25e-4-bs64-64b-c8b8f9/**
gs://marin-eu-west4/checkpoints/adamh-lr6.25e-4-bs64-96b-cfe1f4/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:203,,0,gs://marin-eu-west4/checkpoints/adamh-lr6.25e-4-bs64-96b-cfe1f4/**
gs://marin-eu-west4/checkpoints/adamh-lr7.07e-3-bs128-32b-61d979/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:204,,0,gs://marin-eu-west4/checkpoints/adamh-lr7.07e-3-bs128-32b-61d979/**
gs://marin-eu-west4/checkpoints/adamh-lr7.07e-3-bs128-64b-c08767/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:205,,0,gs://marin-eu-west4/checkpoints/adamh-lr7.07e-3-bs128-64b-c08767/**
gs://marin-eu-west4/checkpoints/adamh-lr7.07e-3-bs64-32b-853f51/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:206,,0,gs://marin-eu-west4/checkpoints/adamh-lr7.07e-3-bs64-32b-853f51/**
gs://marin-eu-west4/checkpoints/adamh-lr7.07e-3-bs64-64b-f69432/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:207,,0,gs://marin-eu-west4/checkpoints/adamh-lr7.07e-3-bs64-64b-f69432/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.00e-2-step184319-bs256-b58faf/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:232,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.00e-2-step184319-bs256-b58faf/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.00e-2-step184319-hd24-3d2797/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:233,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.00e-2-step184319-hd24-3d2797/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.00e-2-step23039-bs256-45dcee/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:234,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.00e-2-step23039-bs256-45dcee/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.00e-2-step23039-hd24-5b8d29/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:235,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.00e-2-step23039-hd24-5b8d29/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.00e-2-step46079-bs256-b2c21a/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:236,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.00e-2-step46079-bs256-b2c21a/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.00e-2-step46079-hd24-a4a905/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:237,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.00e-2-step46079-hd24-a4a905/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.00e-2-step92159-bs256-03730b/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:238,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.00e-2-step92159-bs256-03730b/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.00e-2-step92159-hd24-704003/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:239,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.00e-2-step92159-hd24-704003/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.50e-2-step184319-hd24-2a0257/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:240,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.50e-2-step184319-hd24-2a0257/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.50e-2-step23039-bs256-85b87e/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:241,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.50e-2-step23039-bs256-85b87e/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.50e-2-step23039-hd24-7ead78/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:242,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.50e-2-step23039-hd24-7ead78/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.50e-2-step46079-bs256-738ffa/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:243,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.50e-2-step46079-bs256-738ffa/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.50e-2-step46079-hd24-2979f3/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:244,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.50e-2-step46079-hd24-2979f3/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.50e-2-step92159-hd24-6e1e3a/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:245,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr1.50e-2-step92159-hd24-6e1e3a/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr2.50e-3-step184319-bs256-ae076d/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:246,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr2.50e-3-step184319-bs256-ae076d/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr2.50e-3-step92159-bs256-efddd2/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:247,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr2.50e-3-step92159-bs256-efddd2/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr5.00e-3-step184319-bs256-0cfe13/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:248,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr5.00e-3-step184319-bs256-0cfe13/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr5.00e-3-step184319-bs256-4c5664/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:249,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr5.00e-3-step184319-bs256-4c5664/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr5.00e-3-step184319-hd24-c15dd2/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:250,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr5.00e-3-step184319-hd24-c15dd2/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr5.00e-3-step23039-bs256-7d23ef/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:251,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr5.00e-3-step23039-bs256-7d23ef/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr5.00e-3-step23039-hd24-7a60ab/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:252,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr5.00e-3-step23039-hd24-7a60ab/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr5.00e-3-step46079-bs256-b238e8/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:253,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr5.00e-3-step46079-bs256-b238e8/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr5.00e-3-step46079-bs256-fcfea7/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:254,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr5.00e-3-step46079-bs256-fcfea7/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr5.00e-3-step46079-hd24-cf02ed/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:255,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr5.00e-3-step46079-hd24-cf02ed/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr5.00e-3-step92159-bs256-56087b/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:256,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr5.00e-3-step92159-bs256-56087b/**
gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr5.00e-3-step92159-bs256-81c72c/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:257,,0,gs://marin-eu-west4/checkpoints/baseline-muonh-1.2b-lr5.00e-3-step92159-bs256-81c72c/**
